,sample_number,num_phenotypes
0,1,0
1,2,1
2,3,2
3,4,3
4,5,4
5,6,5
6,7,6
7,8,7
8,10,8
9,17,9
10,21,10
11,31,11
12,38,12
13,77,13
14,78,14
15,93,15
16,100,16
17,110,17
18,115,18
19,120,19
20,130,20
21,138,21
22,184,22
23,211,23
24,220,24
25,252,25
26,259,26
27,392,27
28,406,28
29,412,29
30,436,30
31,465,31
32,466,32
33,563,33
34,602,34
35,651,35
36,884,36
37,1694,37
38,2085,38
39,3013,39
40,3918,40
41,5491,41
