,sample_number,num_phenotypes
182,358,182
183,360,183
184,363,184
185,368,185
186,371,186
187,374,187
188,380,188
189,385,189
190,387,190
191,388,191
192,389,192
193,391,193
194,393,194
195,394,195
196,398,196
197,404,197
198,406,198
199,408,199
200,415,200
201,419,201
202,425,202
203,438,203
204,441,204
205,449,205
206,450,206
207,457,207
208,458,208
209,461,209
210,463,210
211,477,211
212,483,212
213,487,213
214,492,214
215,493,215
216,494,216
217,497,217
218,499,218
219,500,219
220,504,220
221,506,221
222,509,222
223,512,223
224,514,224
225,517,225
226,526,226
227,528,227
228,532,228
229,538,229
230,542,230
231,543,231
232,546,232
233,550,233
234,559,234
235,560,235
236,565,236
237,566,237
238,589,238
239,592,239
240,603,240
241,615,241
242,617,242
243,620,243
244,623,244
245,631,245
246,642,246
247,643,247
248,658,248
249,663,249
250,668,250
251,679,251
252,682,252
253,683,253
254,687,254
255,689,255
256,691,256
257,721,257
258,723,258
259,725,259
260,726,260
261,730,261
262,735,262
263,737,263
264,760,264
265,771,265
266,773,266
267,799,267
268,804,268
269,816,269
270,822,270
271,824,271
272,839,272
273,850,273
274,858,274
275,859,275
276,881,276
277,891,277
278,893,278
279,895,279
280,910,280
281,911,281
282,913,282
283,924,283
284,945,284
285,948,285
286,953,286
287,957,287
288,958,288
289,959,289
290,963,290
291,984,291
292,990,292
293,991,293
294,999,294
295,1038,295
296,1046,296
297,1048,297
298,1062,298
299,1075,299
300,1079,300
301,1089,301
302,1101,302
303,1103,303
304,1106,304
305,1112,305
306,1115,306
307,1121,307
308,1125,308
309,1169,309
310,1172,310
311,1174,311
312,1214,312
313,1237,313
314,1246,314
315,1247,315
316,1266,316
317,1268,317
318,1279,318
319,1280,319
320,1305,320
321,1308,321
322,1316,322
323,1347,323
324,1370,324
325,1373,325
326,1374,326
327,1378,327
328,1389,328
329,1482,329
330,1485,330
331,1487,331
332,1497,332
333,1505,333
334,1529,334
335,1533,335
336,1535,336
337,1570,337
338,1581,338
339,1644,339
340,1652,340
341,1695,341
342,1708,342
343,1710,343
344,1803,344
345,1807,345
346,1810,346
347,1828,347
348,1843,348
349,1869,349
350,1903,350
351,1918,351
352,1951,352
353,1978,353
354,1982,354
355,1995,355
356,2016,356
357,2018,357
358,2030,358
359,2067,359
360,2077,360
361,2083,361
362,2108,362
363,2147,363
364,2163,364
365,2164,365
366,2179,366
367,2185,367
368,2187,368
369,2243,369
370,2250,370
371,2267,371
372,2274,372
373,2280,373
374,2298,374
375,2299,375
376,2304,376
377,2307,377
378,2333,378
379,2336,379
380,2344,380
381,2355,381
382,2378,382
383,2395,383
384,2442,384
385,2453,385
386,2460,386
387,2503,387
388,2520,388
389,2545,389
390,2554,390
391,2607,391
392,2610,392
393,2624,393
394,2627,394
395,2660,395
396,2733,396
397,2752,397
398,2842,398
399,2887,399
400,2888,400
401,2904,401
402,2916,402
403,2941,403
404,2951,404
405,2961,405
406,3003,406
407,3076,407
408,3105,408
409,3134,409
410,3135,410
411,3146,411
412,3327,412
413,3334,413
414,3372,414
415,3409,415
416,3410,416
417,3444,417
418,3481,418
419,3527,419
420,3548,420
421,3579,421
422,3607,422
423,3613,423
424,3617,424
425,3721,425
426,3770,426
427,3802,427
428,3905,428
429,3971,429
430,3978,430
431,4017,431
432,4074,432
433,4117,433
434,4131,434
435,4144,435
436,4176,436
437,4327,437
438,4360,438
439,4373,439
440,4503,440
441,4783,441
442,4806,442
443,4960,443
444,5127,444
445,5173,445
446,5305,446
447,5327,447
448,5371,448
449,5414,449
450,5557,450
451,5667,451
452,5743,452
453,5751,453
454,5757,454
455,5773,455
456,5904,456
457,6051,457
458,6139,458
459,6148,459
460,6404,460
461,6416,461
462,6430,462
463,6646,463
464,7034,464
465,7111,465
466,7132,466
467,7160,467
468,7168,468
469,7299,469
470,7527,470
471,7731,471
472,7785,472
473,7869,473
474,8105,474
475,8205,475
476,8275,476
477,8664,477
478,8741,478
479,9340,479
480,9404,480
481,9815,481
482,9975,482
483,9997,483
484,10307,484
485,10511,485
486,10605,486
487,11418,487
488,11517,488
489,11692,489
490,11767,490
491,12181,491
492,12286,492
493,12867,493
494,13255,494
495,13648,495
496,13914,496
497,14710,497
498,14993,498
499,15228,499
500,17703,500
501,19955,501
502,22221,502
503,22672,503
504,24343,504
505,29698,505
506,31251,506
507,35412,507
508,37934,508
509,40693,509
510,42900,510
511,48582,511
