,phenotype,count
497,01111100010001010000,1
498,01111101010001001101,179
499,01010110111111110111,1
500,11001001001011110011,22
501,01111100010111011001,4
502,11001000001101110011,45
503,01101001101001110011,4
504,11111111011010101111,49
505,00111010011000111111,43
506,11100101001101011110,2
507,11101111001111110111,19
508,01110010101111011010,2
509,01001010000100111010,1
510,01110101111111001101,59
511,00111100010000111100,1
512,11011110011110111011,3
513,11111010110101011111,1
514,11101111101111011111,4
515,01011111010001001101,25
516,11111101011011011101,5
517,01100000000110000010,3
518,00111100010010111100,2
519,11011000101000110111,4
520,10111010011001111111,4
521,10110111111010101101,5
522,11011110101011111111,3
523,11110111001111010011,2
524,10111111011001101111,9
525,01001001101101110011,7
526,11011101111000010111,1
527,01010100100010011100,2
528,01111101110000101111,1
529,10100001111011100000,1
530,00101001000101001000,1
531,11111110111100101011,1
532,00011110110000101110,8
533,11011000101001011111,2
534,11011110111111101101,48
535,01011000111100101111,1
536,01101001001001110011,85
537,11111110011110111101,8
538,01000100110101110010,1
539,11100010100101001100,1
540,01111011011011111101,2
541,11100010001101010111,2
542,01011110110001101110,16
543,10011101010111011001,1
544,00111110011110111111,2
545,11001101101011111111,4
546,11010101101111010111,11
547,11111110011010110101,1
548,11101011001111110111,29
549,11001100001011011101,4
550,11011000101111101111,1
551,01101000000111010100,1
552,10110110011111111111,5
553,00111010011000011111,9
554,11011001011111111111,3
555,01110101100011111110,1
556,11101101000111010001,4
557,11110110101111001101,38
558,11011110001011011101,4
559,11100011101111111101,3
560,11100110011000000111,1
561,11001011011110000011,1
562,11111100111111111101,8
563,11010100101111000101,193
564,11111111011001011111,8
565,11110100011101111111,1
566,11100110001010000101,3
567,11010110110101001110,1
568,01110110010101111110,2
569,11110110011011111111,9
570,00111101010011011000,3
571,10010000101011100101,1
572,11110111011010100011,1
573,00111111110101101100,5
574,01111111110000101111,3
575,11000010101000110001,1
576,11000001101110010111,4
577,01101100100010110010,1
578,11011111010001001101,95
579,11101100001111000011,1
580,00111100111000111010,1
581,00110001010111011101,1
582,11010100111111101101,43
583,01001111110000101010,2
584,00101111000100000110,1
585,01001111010001001110,8
586,01100011010000000000,1
587,01011000000001001000,1
588,11010100001111000101,14
589,01101001001011010000,2
590,00111010010010001101,10
591,11111110011000111111,39
592,11011101111100011101,2
593,11011010011110111111,8
594,00111010011001111011,8
595,11111010111110101101,8
596,11101111101111011011,2
597,10101011001111110001,1
598,11110010111100111101,4
599,11110110011101111111,29
600,11000001011011010001,3
601,01111101000001001100,1
602,11011010101101011111,9
603,11010001100011010000,1
604,10111111111011101111,11
605,11101101010001001100,104
606,01011110010010111110,5
607,11010110101101001101,33
608,01011101101111000101,79
609,11101010001011110111,51
610,11101000001011000111,2
611,11101011001111110011,10
612,11111010011000111011,14
613,00111110110100101110,2
614,01011100101011001101,36
615,01010101110111111010,1
616,11011100101101011101,6
617,01011011011001011111,1
618,11101111101111110011,12
619,11001011010010001110,1
620,00100100001011010101,1
621,11110110011101111011,9
622,11110100101111000101,23
623,11111111111000101011,1
624,01110110010011011000,3
625,01100010011001010111,3
626,10110111011111110101,1
627,11011100101111011111,52
628,11010110011111111111,9
629,11011010101111001011,1
630,11110110101101001101,75
631,00010110010001101100,3
632,01111010110010001011,1
633,11111111111101011001,2
634,01011110110011101110,5
635,01111101010001000000,1
636,11100000101100110101,3
637,11111100101101101111,2
638,11001011101110110011,4
639,11011100111101101101,5
640,01011100010100111010,2
641,00011110110001001010,3
642,10111010111101111001,1
643,11111111110010101100,9
644,11101011011011011011,4
645,11011010011001111001,1
646,10101010011001111000,1
647,01111011110101001101,1
648,01111000110101101011,2
649,10111101010010001101,42
650,11100101101011011101,10
651,11111110011010111111,160
652,11111100010001001101,28
653,11100001001110010111,25
654,11001110110101101110,2
655,11110100101111011101,48
656,01110010011110101111,1
657,00101001001001110011,11
658,10001101011110011101,2
659,01101000001011110011,13
660,01001111110001001010,18
661,01101011111101001111,1
662,10111011011000111111,7
663,11001100001110000101,84
664,01101001000001010100,5
665,11001001101110010101,12
666,01111110010001001101,34
667,11111101110001101101,144
668,00111110011001101100,1
669,11111000111101110111,2
670,01011101000100000110,1
671,11010101011101111111,2
672,01010100011110101111,1
673,10111100010010001110,1
674,11001101011001010011,1
675,01011111010001001100,24
676,11010101101111000101,81
677,01100010101100000110,1
678,11101111010001001000,56
679,11010110010011011101,2
680,11001100101101000101,5
681,11111111111011111001,4
682,11000000010001000010,1
683,01011101010001010000,1
684,11101110001011110111,216
685,11001001001111010110,1
686,10110111001011101101,1
687,10111111010001011101,14
688,01101011100000110110,1
689,11111110010110011101,8
690,11010101100111000111,1
691,10101111001010010111,2
692,01010100010011111100,1
693,10101101010010011101,1
694,11011110101111011101,16
695,11011111101111011101,33
696,00111110010011001110,1
697,10111110011011111011,6
698,01101010011010101011,1
699,10111001010000001101,10
700,10011010011000011011,1
701,11011110111111111101,18
702,01010101101111001101,51
703,11100000101101110111,11
704,01101001001010010110,1
705,01111011011110001101,1
706,01111111010101101110,34
707,00111111110000101100,12
708,10111101010001101011,3
709,11101111011011101101,11
710,01011110010101101110,11
711,10111111011011101101,9
712,11111101101100001101,2
713,11111110010010010010,1
714,11001100101111010101,9
715,11110110111111111111,29
716,01111111010001001101,56
717,11111011011010111111,117
718,01111010010001011101,3
719,11001101001111110101,1
720,11110010101110110111,9
721,11110011011111101011,1
722,11011111010111001101,5
723,11011111111001101101,10
724,11111111010001001000,6
725,10100001000000010111,1
726,10001011011011110000,1
727,01110011111010111101,1
728,01101110001011100101,1
729,01111110010001011001,2
730,10111111011101111001,7
731,10111101110000101111,3
732,11101110001011010111,180
733,11111011011111001111,1
734,01001001000111110010,15
735,00101110010000011000,2
736,11101111001011000111,5
737,11011100101100001101,4
738,11010011101101010111,1
739,11011101110001101101,5
740,11110001111110011011,1
741,00111010111111111101,1
742,11101001101111010111,11
743,11101011000010110010,1
744,11011111110001101001,2
745,10110101110000100010,1
746,01111100010001001101,58
747,01111010111010111011,17
748,00111111110010101110,27
749,00111010010010111111,3
750,00001010100101110110,3
751,11110010011110111111,4
752,11001101010011001000,46
753,01011011011010101000,1
754,01001001100010110010,99
755,01011100110000001010,1
756,11110101101101011111,8
757,01011100010011111100,3
758,11010100011101100011,2
759,11110111111111011011,5
760,11100001001111010011,1
761,11011101010001001000,36
762,01111110111001101011,1
763,00011100000111100000,1
764,01011101010000101110,1
765,11010110011111110011,3
766,00101111111101110101,1
767,01011100010101001001,1
768,10111100111011111111,2
769,11111111011001111011,21
770,00001001100101100011,1
771,10111011011011100111,1
772,11111111001000110011,1
773,11110101110101111100,1
774,11111011011111110001,1
775,11111111110110101100,5
776,01110101101111000101,201
777,00110010110010101101,1
778,01100001000110000000,2
779,01001011000010010100,1
780,11010000101111001101,172
781,01001000000010010101,2
782,01111110111011011000,1
783,11101010001111010011,2
784,10000101000011010000,1
785,00001000110111100000,1
786,01011111010001101100,99
787,01111110011000111110,2
788,01100100000000001100,2
789,11111110001011010000,1
790,11101101011011101011,1
791,11111101101101011101,6
792,01111100100101011111,1
793,11011111111011111111,4
794,11101101011110001101,3
795,01011011100111001110,1
796,10011011000010010100,1
797,11010100010001001101,4
798,11111101011101111111,12
799,01011110000011011100,6
800,00110110111001111001,2
801,11011000100001010110,1
802,10101101101001110011,1
803,00010010100101001010,3
804,11111000001011110011,9
805,00000111001111000011,1
806,00101010001111110111,1
807,11001100011101110111,1
808,11111101010011101110,1
809,11111110000101101010,1
810,01001101010011111010,7
811,11111111111001111101,25
812,01011110110001101100,227
813,11101101001110010101,28
814,11001111000001000000,3
815,11101111011011011111,12
816,11101011110010111010,2
817,10111101011100111001,2
818,00101101000101000010,3
819,11100100001001010111,3
820,11011010100111010011,1
821,11111101111111001101,91
822,11110101101101000101,5
823,10001001001111110111,5
824,01110110111010101000,1
825,01111110100001011000,1
826,11011111010011001101,17
827,01011100100011001110,2
828,01010111100001001000,2
829,11000000101100100101,1
830,11001100101111111111,2
831,11111011010001001101,10
832,11001101011011111011,25
833,00111011110010111110,1
834,01100101011010000111,1
835,11100111101110011011,1
836,01010110111100111111,1
837,11110000111010100111,1
838,11110110011010001111,1
839,01010010100011000000,2
840,01010100000111010010,1
841,00101110010101111110,1
842,10101011001011010011,7
843,01111011010011101101,4
844,11111101110001101111,19
845,01100010110001011000,1
846,00101001100101110010,2
847,01011100100111000101,7
848,11010011111101011111,1
849,11111011101011011001,3
850,11110111011111101110,2
851,01111011010111101011,9
852,11010110111010000001,1
853,01111111000010000000,1
854,11010010101111010111,114
855,11111111111111001101,24
856,00111010010110111111,3
857,01111110011011011111,10
858,00101001001001010011,7
859,11010000101110000001,3
860,01011010011010011011,1
861,11011000010101010101,1
862,11101010000011111010,1
863,01101101011110101101,6
864,01001100010011010100,3
865,01100100010011001000,8
866,00011111110000101010,5
867,00111010110000011100,1
868,11111110011011011111,14
869,11010100011110010111,3
870,01101011011110101101,2
871,11100100001111010111,2
872,11010001001011110101,1
873,11111011011110111011,8
874,10010100010110100010,1
875,01110110101001111001,1
876,11010010101001011101,4
877,11110110111100111101,35
878,01000000010111100000,1
879,11111110111100111111,53
880,00111111011001101001,1
881,00101111010001001010,2
882,11001100011010101111,1
883,11101011001010111111,7
884,11111101000111001101,9
885,01111100100011001100,38
886,11011101011011001010,1
887,00111010010000001101,39
888,11101011011010111011,5
889,01001101110000101000,5
890,01000101110001011110,1
891,11100111101000011101,1
892,01101110010001111010,2
893,01000000000011000100,5
894,01111000001111111100,1
895,00110100110011101100,1
896,00111111011111111011,2
897,11111101011110101111,1
898,11001111010001001000,30
899,11111110011011111101,8
900,01001101110011011010,5
901,01011110100011001100,28
902,01001000010010001000,1
903,11110010101101011111,192
904,01001001100000010000,4
905,11111111000110001100,1
906,11110110110101100110,2
907,11001011000011010100,1
908,11110110101101011101,21
909,11110010101111010111,26
910,11101000001011010010,2
911,11010110110110101000,2
912,11111111111110111101,27
913,11111101011011101101,28
914,00001001000001010010,1
915,11111001011111111001,2
916,01111111010001101100,24
917,11001001000011000000,24
918,01100000010010010000,2
919,01010100010101010110,1
920,11111001001110110111,9
921,11110100101101001101,55
922,00111000011100111001,2
923,11011110101011001101,19
924,00101110011101011001,1
925,01010111011111011111,1
926,10001101001011110011,18
927,11111010101111001101,17
928,11111000010001011101,3
929,11111100101111000101,17
930,11111110101111001111,1
931,11110001101111011101,20
932,11010010101111001101,237
933,11011001011010010111,1
934,00011111010101101110,1
