,phenotype,count
315,01010010100100001000,86
316,10100110000001000100,1
317,10100000100001001100,4
318,11110110100001001101,2
319,01100110100001001101,10
320,00000010101001100001,1
321,10000001000100000100,21
322,01000010100100101000,26
323,00000000100001000000,701
324,01010000100010001001,15
325,01110010000000001001,52
326,00000100100000100001,17
327,00000000110001000000,101
328,01010010010100000001,8
329,10100010000111111111,1
330,10100110110100011101,5
331,01100110000100001101,20
332,01110010100000101001,34
333,10000000100111000000,4
334,01010100000100101001,21
335,10000000111001000100,578
336,01100110000010001000,37
337,01110100000100001001,56
338,00010010010100001001,1
339,00100011000110001000,2
340,11110010100101011101,17
341,01100010000100001000,215
342,00000110000000101001,32
343,10000000101001010000,237
344,00000000100000000001,29
345,01110110100100101001,64
346,00000110000000000011,6
347,11100110100100101100,4
348,00000100001010000000,3
349,00000010000010001000,107
350,01010000100000001001,32
351,11100110100000000101,1
352,10000000001001011100,101
353,00001000000001000000,16
354,10000010000110011100,1
355,01100110101100001001,13
356,01000010101011000001,2
357,10100010100000001101,16
358,00000100101100000001,17
359,10100010101001011101,15
360,10000000000000010000,90
361,11110110100101001101,26
362,10000100101000011100,1
363,11010000101101001101,75
364,10000000000101010100,4
365,00000100000000100000,117
366,01110110000110001001,41
367,11000000011100010100,1
368,10010010100101001100,2
369,01100010000000001000,51
370,10000100100000000100,13
371,00100000000110000000,4
372,01000100000010000000,16
373,01100100000000100001,63
374,01000010000100101001,43
375,11100010100101011101,13
376,00000100011000101000,1
377,11100010100101001101,37
378,10000000001011000000,4
379,11100110000001001101,5
380,00000110100000001001,16
381,01110000000000000001,7
382,01100110000110101001,137
383,00000100110000000001,7
384,11110010100101001101,50
385,01110100000000101001,45
386,00010000100100001000,9
387,01110010001100001000,3
388,10010000000000101100,1
389,01100010000010101001,68
390,00000000100001010100,120
391,00000000101000010000,67
392,00100010000010100000,9
393,00000100000000100001,66
394,11000100100101011101,1
395,01010011100100001001,2
396,00000110100100101000,22
397,00001000010000000000,14
398,01100010000000000001,68
399,00100100000010000001,20
400,00100000000000000000,87
401,11010010101111101001,1
402,10000000000001010100,414
403,00000010001001011000,2
404,10000000110001000100,359
405,10000001001011010000,1
406,10000000101001001100,202
407,10100010101001011100,24
408,00000000000101000000,24
409,00100110100110101001,21
410,00100010000000001001,106
411,10010001100110001101,1
412,10100000010001100101,1
413,00100110100100001000,24
414,01100110100000001001,137
415,10000010010000011101,3
416,10100000100101001100,6
417,00100110000000010010,1
418,01100110000110101000,10
419,00100110100000001001,83
420,11000010110100001100,3
421,10000001010000000100,21
422,10000010000100011000,4
423,11010010101101101101,8
424,10000010100001011101,5
425,01010100000000001001,20
426,10100010100010001101,9
427,01100000000100001001,60
428,01110110010000001001,57
429,01110110000100001000,15
430,10000010011001001000,4
431,10100110100000001101,11
432,00000100000000000010,32
433,10000001000000000100,113
434,10100010000000101001,2
435,01000100100100101000,18
436,10000000111001010100,223
437,01010100100101101001,1
438,10000010000000000100,6
439,01110010101100011001,1
440,00100010000010000001,23
441,01010110100100100001,10
442,00000000001001010000,50
443,00000010101011011000,1
444,01100110100001011000,1
445,11100110000001000010,1
446,00100010000000001000,166
447,00100011100000001000,3
448,01000010000110001000,41
449,01100110000000000001,86
450,00000010000100001001,32
451,01000110100000100001,16
452,00100010100000001000,41
453,10000000101001011000,11
454,10000000010001011000,2
455,10000010100100001100,150
456,00000010010000101001,6
457,00000000011001000000,96
458,11100110010000001101,3
459,00000000110000010100,15
460,10000010100000001100,54
461,01010010100110001000,2
462,00100110110000101001,5
463,01010010010000000001,24
464,01110001000100001000,3
465,01110110000100100001,11
466,01000110100100001000,37
467,11100010100000000001,2
468,10000010000000001100,32
469,00000011000100000000,5
470,10000010000010001100,45
471,00100000011000000001,3
472,10000100000001100101,1
473,10000001000101000100,5
474,10000000111101101100,1
475,00000001000001000000,23
476,10100110101101111101,10
477,00000010100100101001,19
478,00100010000100101001,43
479,00000000101001010000,157
480,01000110100100101001,54
481,11100010000101011100,3
482,01100010000100101001,104
483,01000000000100101000,16
484,00000000000000000011,27
485,01000110100000001000,53
486,01000010000000001001,92
487,00000100010000000011,2
488,10000000010001000000,96
489,10000000001001010100,233
490,01000010101100001000,12
491,01100011000000101000,1
492,01100110110000001000,4
493,10100010001001000100,8
494,01110110001100001001,12
495,01000010000000101000,35
496,01100110000010001001,184
497,10100010010001000100,11
498,10100110100101101101,13
499,00000000000000100000,113
500,10010010111001000100,4
501,00000110101000001000,6
502,00000010100110001000,3
503,00100110000010101001,53
504,00000010010000011100,4
505,00101110000000000000,1
506,00000000100000100000,8
507,00000000001001001000,17
508,11010010100100101101,5
509,10000000011001010100,74
510,01000100000010100001,14
511,01010000100101001000,2
512,01010010100100001001,35
513,00000000100100000000,29
514,00000000000000001000,42
515,10000000001001001100,50
516,10100000100010001101,2
517,11100110100100001001,29
518,01000010000010101000,32
519,01110000100100001001,24
520,01100110100010100011,13
521,00100110000010001000,31
522,00100010000100001001,115
523,11110100100100011101,16
524,11100010100101001001,26
525,01100100000100001001,67
526,11000000101101101101,8
527,01110110000000100001,15
528,11100010001001000111,2
529,00000000101001000100,24
530,11010000000100000101,9
531,01000000000000000000,66
532,01010010000000000000,10
533,11110010000100001101,33
534,00000000100011100000,3
535,00100100000000100011,3
536,10000000010000000101,5
537,01000100100011000000,1
538,01010011100011001000,2
539,01100000000000101001,7
540,10100010100001001101,9
541,01000010110100001001,5
542,00100110000000000011,25
543,00000000100000010100,71
544,00100011000010000000,13
545,01110010000010101001,82
546,01000110100010001000,36
547,00000010001101001000,5
548,01010010000100001001,91
549,10100010001001001100,2
550,10100100000000000101,1
551,00000011100100001001,4
552,01010110100100001001,47
553,10000000101001001101,28
554,01110110100100001001,132
555,01000010000010000000,11
556,01110110000010100001,8
557,00100010001000000001,6
558,10000000110001010000,72
559,00000011000000001000,42
560,01000110000000101001,67
561,01100010000010001001,294
562,00010000010100001000,3
563,01110000000100001001,39
564,11110010100100100101,7
565,01100010000010001101,4
566,00100010100000011000,5
567,00100110100100001001,80
568,01100010000110001001,77
569,01100000010000000001,9
570,11010010000101001101,5
571,01010000000100000001,33
572,10100010000101011101,21
573,01010010100100101000,8
574,01100110100001101001,23
575,11010010000101001000,5
576,10100110000100101101,8
577,10000000111000010100,114
578,00000000000100001000,37
579,01100110100100000011,47
580,10000110001000001100,1
581,00000100000100100001,8
582,11100100100111111101,1
583,10000000010001010100,92
584,01100110000000101000,23
585,00100010000000101001,63
586,00100110000000001001,214
587,01010110000100000001,28
588,00000000010000000001,29
589,01110110110100101001,2
590,01010100000110101001,6
591,01010111000010001001,1
592,00000000000100000001,48
593,11110110100101011101,9
594,11110100000000010101,1
595,00000100100100000000,16
596,01010110000100101000,7
597,00100010100000101001,20
598,00100010100100101000,25
599,01100010000100101000,39
600,10000001000000000000,12
601,10100110001001011101,4
602,10100010100101001101,20
603,11000010100101001001,6
604,11100110100100111001,2
605,00000000100000000010,12
606,01001000100100001000,5
607,10100010100101001100,18
608,01000100000000100001,85
609,11100110000000001101,36
610,00100100100000100001,11
611,01100110000100000011,18
612,01110110000100011101,1
613,00000000100100001000,27
614,01100000000110001001,11
615,00000000000010000001,34
616,01000000000000000010,7
617,01010000001000000001,8
618,01110100000010101001,24
619,01000010000100001000,178
620,11100010001001000101,2
621,10000010000001011000,1
622,00100110100000000011,4
623,10000010000101001001,2
624,10100010110100001000,2
625,10000001000101000000,5
626,00000110000000100000,10
627,00000110000010000001,11
628,10000000111000000100,129
629,00000100100100101001,12
630,10100000011010000100,1
631,01100110000010000011,15
632,10000001100010001100,1
633,00001010000000001000,27
634,10010110101101101000,1
635,01100010100100001001,141
636,10000010100000011100,47
637,00100010000000000000,116
638,01110110100100001000,7
639,10100010100110101100,7
640,10000000100001010101,20
641,10100010101111001100,6
642,00100110100100101001,107
643,11110010000100001001,1
644,10100010000001101100,1
645,01000011000000000000,1
646,01010000010000001001,14
647,01100100100100001001,51
648,00100100100000000000,15
649,10000000100001011000,10
650,10100110110001011100,2
651,01100000000100000001,21
652,01010110000100101001,29
653,11010000101000001101,5
654,10000000100000010000,293
655,00000110000100001000,34
656,00100010000010001000,61
657,00000100100100100010,1
658,01010000000000001001,89
659,01100010100010101001,31
660,01100110000001001101,14
661,11010000100100001101,145
662,01000010110010001001,1
663,01010110000100001001,109
664,00100110000000000001,47
665,10100110000010001101,2
666,01000000101001000001,2
667,01110010110100101001,1
668,01010010100100100001,9
669,11000000101101000101,2
670,10000000011001011100,8
671,11100010100001001101,16
672,11100100101100011101,2
673,01000110000000100001,19
674,10000010110000011100,19
675,01000110101000100000,1
676,10000000100000000000,134
677,11110010000000000001,1
678,00100000000000100000,11
679,00100100000100101001,8
680,00100110010000000000,3
681,01100100100000000001,35
682,10100010100100011100,8
683,11000100101101001101,2
684,00000000001100001000,3
685,01100010000010000011,56
686,00100010001010000011,3
687,00100100000000000000,84
688,01100110110100101001,5
689,01110100100000101001,28
690,10100110101101001101,7
691,10001010100100111100,1
692,11100110101101001001,2
693,00000010100100000000,3
694,00000000000000011000,4
695,00000010001010000000,6
696,01000110000000001000,41
697,10100000111101001101,1
698,00100000000010000000,22
699,10000110000010001100,4
700,01000010110110011000,1
701,01010000000100001001,108
702,01010010101010001000,1
703,11100110100001000010,2
704,01110011100110001001,4
705,00000010011000001000,97
706,01000110111000000010,1
707,01000100000010101000,14
708,01000100000010000001,25
709,11100110001100011101,3
710,01001010000000001000,2
711,10000010010000011100,11
712,11100100000100101101,4
713,01010000000010001001,122
714,10000000000001011100,48
715,01110010100100001010,4
716,00000000101001010100,26
717,10000100100001000101,4
718,01010000011000001001,37
719,11000000110101011000,2
720,01000100001001001001,1
721,11000100000010000101,1
722,00000000000110010000,6
723,10000000110101001000,6
724,01100110101100101001,3
725,00000000000010010000,10
726,10000010100101101101,6
727,10100110100100001100,3
728,00000110010000001000,8
729,00010000000100001000,5
730,01010000000000000001,83
731,11100010000000001000,4
732,10100010010000001000,2
733,00000110100110101000,2
734,01100110100010101001,71
735,01100010001010001000,8
736,10000001000011000000,12
737,01010110100100000001,6
738,00000110100010001001,8
739,10100010000000011001,2
740,01000000001000001000,18
741,11110110000000001101,41
742,10000110101001101100,2
743,11100010100101101101,16
744,00100110011100000001,2
745,10100010100000101101,14
746,10000000000100000100,33
747,00000010000000011101,1
748,01100010000110001000,31
749,11010000110000010101,2
750,01000010000000001000,101
751,00000000111001001000,3
752,01100000000000001001,16
753,01110100100100101001,44
754,00100010100001000010,1
755,00000110000001011000,2
756,10000000011001000000,96
757,10000000011000010000,18
758,01000110000100011000,2
759,01100110000010000010,4
760,00000000110000000000,59
761,00000000111000000000,71
762,01001010000100101001,1
763,10100000101001101101,2
764,00100010000010001001,79
765,01010000011000000001,26
766,11100110101001011101,4
767,10000000000011011010,1
768,01010100000000000001,27
769,01000000000000100011,3
770,01100110000000000011,35
771,01000000100011000001,2
772,01110010000100101001,70
773,11000010000010001000,7
774,00100010000000001010,13
775,10100000100101011101,5
776,10100010000000001100,14
777,01000100000000000011,3
778,10000000110001000000,68
779,10000010101101001100,62
780,10000000101101100101,15
781,01000000100100001000,100
782,01100010000100101010,1
783,01000100000001000000,4
784,10000000101011100100,2
785,10100010110001010101,3
786,10000100000000000100,9
787,00000010000001001000,9
788,01000100000010100000,15
789,11010001011000010101,1
790,11100010000100011101,6
791,11100110100001000101,3
792,01110010000000000001,19
793,01100000000100000000,3
794,00000100001001000001,1
795,00000100000110001000,3
796,10010000100001000100,20
797,01010110000000000001,12
798,00100010000000000010,59
799,00100110011000000000,13
800,00000000100011010000,4
801,11000010000010011101,2
802,00000000000000100001,64
803,10100010000000010100,2
804,00000000110001010000,33
805,11010000100100000101,12
806,10000001001010000100,7
807,01000000000000101001,5
808,00000000101001100000,19
809,01000100100000001000,7
810,00000100000100000000,37
811,00000110011000000000,3
812,00000000111001000000,158
813,01000010000110101001,18
814,10000000011000010100,71
815,00010110100100001000,8
816,10000010100100001101,13
817,10000001100000000100,50
818,00100010000000100111,1
819,10000100101000010100,1
820,00000110000000101100,1
821,01000010000001001001,2
822,11000100000000000101,5
823,01000010100100101001,24
824,00000100101100000000,11
825,11000110100100001101,9
826,00000100100000010000,5
827,11100110100001001001,1
828,00000000011000000100,47
829,10000010000001000110,1
830,00000000010000000100,47
831,01101100000100101000,1
832,01100100000110001001,11
833,10000100000000010100,6
834,01100010100001101001,4
835,00000001100101000000,20
836,11100010000100001101,8
837,11100100000000000101,4
838,01100110000010101011,4
839,01000110000100100001,6
840,00100010100010001001,16
841,00000100101000000000,45
842,01110110000010101001,109
843,10000000101101000100,57
844,01010010000100001000,114
845,00100001000110001001,2
846,00100110000100000000,13
847,11100110100001001101,12
848,01010110000100100001,8
849,00000000100100011001,1
850,10000001111001000100,3
851,11100010001001000011,2
852,01000010110000000000,1
853,01100110100000000011,43
854,11100010000100001011,2
855,01110100100100001001,28
856,01100100000100000001,42
857,01000100000110001001,11
858,11000110100100011000,1
859,01010010000101001001,9
860,00010000000010000000,6
861,10000001100000000000,9
862,10000001000010000100,40
863,00100010000011010010,1
864,10100000101101111101,10
865,10000010100001011100,37
866,01000110000010100001,26
867,01010100100101011001,1
868,10000110100100101100,3
869,11100110100100110111,1
870,00010010000100101001,2
871,11110010101111001101,5
872,01000000010000100000,3
873,01000110101001100001,7
874,00100110000000101000,67
875,00000000110000010000,59
876,00000001100100000000,14
877,10000010101011000100,44
878,01000010100100001001,44
879,01010100001100101000,1
880,10100010000011001101,2
881,10000000011010000101,1
882,01000110100010101001,73
883,00000010000110001000,25
884,10000000100001101101,3
885,01000100000000000001,40
886,01010010000000001000,32
887,00100010000100101000,36
888,11100110000100111101,10
889,11000010110101011100,1
890,10000001000101100000,1
891,01000100000100001001,23
892,11100000101001000101,7
893,10100010000010000000,1
894,10100010001001101000,1
895,01010000101100001000,12
896,00000011100000001001,3
897,10100110100101111101,6
898,01100100100100100001,5
899,01110010000100001000,16
900,00000000001000010000,104
901,10100110000000011101,20
902,10000000110000010000,52
903,00000000001010000000,48
904,11100110101101001101,6
905,01110010000010001001,112
906,11100100100001011101,1
907,10100110100001001001,1
908,01100110001000001001,16
909,10000000000110010100,1
910,01010010100101001001,11
911,10000010100010001100,12
912,00100110000000011001,3
913,01000110100000000000,8
914,01110110100000001001,55
915,01100000000000000000,10
916,01100010000100100001,10
917,00100010001100001001,2
918,10000000111101001101,4
919,01110010100100000001,10
920,01100110100000011001,3
921,01110010000100000001,19
922,11100100001101111101,1
923,01100110110000101001,10
924,01000100010000001001,1
925,10100010101101011100,6
926,11100110010100001001,2
927,10000010000100001000,3
928,00100001100110000001,1
929,01100010100001011000,1
930,00100010100000001100,3
931,00000010000010000001,16
932,11100010001001001001,1
933,00000010000000101000,34
934,01010010101100001000,10
935,01000110000100101000,21
936,01000100101100101001,4
937,00000100000100100000,14
938,00000010110001001100,1
939,01000110100000001001,45
940,00000010000010001001,32
941,01010010100001000001,2
942,10100010100000001100,29
943,10000100000001000100,3
944,10000100100100000100,2
945,00100010101100001001,3
946,01000110000100001001,180
947,00100110100010101001,25
948,00100000000000000010,13
949,01100000000000100001,22
950,11000000001100101000,1
951,01100110000000001000,38
952,11000010101101011101,6
953,11100110100100001100,4
954,11100110100101011101,7
955,10100110001000101100,2
956,01100010100000001000,27
957,01100110101001001001,2
958,10000000000011010100,2
959,10000000100001001100,117
960,00100110000100100001,8
961,01110110000110101001,64
962,01000110111100001000,1
963,01000100101001100000,7
964,00001010100000001100,1
965,10010000100000000000,9
966,11010010111000001101,1
967,11100110100101001101,58
968,11100100100101001101,9
969,00000010101100101001,1
970,01100000000100000011,3
971,10000010110001011100,17
972,01100010100001001101,13
973,11100000100100001101,6
974,10000001001001000100,10
975,01010100000010100001,4
976,01000010100010001001,46
977,01100110010000001001,8
978,10000000000010000100,45
979,01000110000010001001,56
980,10010010110101011100,8
981,11000100000001000000,1
982,00000000101001000001,7
983,00000000100001011000,15
984,01000100001100101000,4
985,10100010110000011101,3
986,10000010010000001000,1
987,01110110010100001001,11
988,11010110101001001101,2
989,00000001100011000000,15
990,10000000000101100101,1
991,01010000001001001001,1
992,00000110100001000000,3
993,10001000100000000000,2
994,01100110000101001001,30
995,00100100000100100001,5
996,01010101000110001001,2
997,01100010010100001001,11
998,11000000101100011001,1
999,01000000100100101000,11
1000,01010010100100101001,12
1001,01011010000100000001,3
1002,00000010000010000011,3
1003,01100110100010101100,2
1004,11010000001001001101,4
1005,00100110000100000001,27
1006,00000100100100000011,1
1007,00000110000000101000,64
1008,01010100011100001001,1
1009,01010000000000101001,37
1010,00100100011000100001,2
1011,01100000000010101001,7
1012,01010010101000001001,1
1013,01000010000010001011,5
1014,10000000101101001100,91
1015,01100110101101001001,7
1016,00000101100110001001,1
1017,11000110100001001101,2
1018,01100010000111000011,1
1019,00000000010001010000,10
1020,00000000100000001000,25
1021,01000110111000001000,1
1022,00100110100100101011,2
1023,00000100001100000001,9
1024,01010110011100001001,6
1025,00000110000000000000,19
1026,01100010001000000000,1
1027,10000000010000000000,78
1028,00100110100010000001,3
1029,00100010101101000010,1
1030,01000010000100101000,52
1031,01100000100110101011,1
1032,10100010110000001101,4
1033,00100010000101100001,2
1034,01000000000000100001,40
1035,11000000100101101101,10
1036,11010000100000010101,5
1037,00100010010000010000,2
1038,11100010101000000100,1
1039,01100010100100001011,20
1040,01010100100100001001,13
1041,01100010000000101000,26
1042,11000010101001011100,4
1043,11110000000100001101,9
1044,01010110000000101001,18
1045,10100010100001101101,5
1046,11010010000001010101,1
1047,01100100100010000001,5
1048,00000000111001010100,5
1049,01100110100000100011,23
1050,10000010100101101100,7
1051,00100110000001101000,1
1052,10000010001000001100,7
1053,01000010100000001100,4
1054,00000100100100000001,6
1055,10000001101011000100,3
1056,00000111100100101000,1
1057,10001000000000000100,34
1058,11100010101101011001,2
1059,01100110100100101011,11
1060,11000110101011001100,3
1061,10000010100001010100,8
1062,00000010000110000000,8
1063,10000001000011000100,4
1064,00100010100010101000,5
1065,11100010000100001001,17
1066,00000000100101101001,4
1067,11010000101100001101,14
1068,10000100101001000100,27
1069,10000000100101011100,18
1070,01100000000010001001,14
1071,10000001101101000100,2
1072,01010000111100001001,11
1073,00000101000000001000,2
1074,10000000110000000000,30
1075,10000010101001001101,23
1076,01000110110100001000,3
1077,01000010100000101001,12
1078,11100010111100001100,2
1079,00000001011000000000,32
1080,10000000101101100100,10
1081,10000000100101001100,83
1082,11110010100100101101,7
1083,00100000000010000010,4
1084,11100110100110001101,13
1085,00010000001000000000,22
1086,00000001000000000100,12
1087,01100110100000011101,3
1088,00000010010000001000,82
1089,10100000100000000100,6
1090,11000000100110011101,1
1091,01100010000001000000,11
1092,01000010100100001000,69
1093,01100110010100001001,10
1094,11100010100100011000,4
1095,01010000101100001001,4
1096,01010010110000101100,1
1097,10100010100100001100,45
1098,01010000011001001001,1
1099,10000000100000011100,13
1100,11110010100110001101,8
1101,01100010100000001011,4
1102,00000100101000100000,3
1103,00000010001000001000,93
1104,01100010000100001011,30
1105,11100010100000011100,5
1106,01000010011010001000,5
1107,11000100000110101101,2
1108,01100110100100000001,25
1109,00100110101000000010,3
1110,00100010000000000001,57
1111,00100100000100000001,16
1112,00000110100000001000,45
1113,01100010000010000001,40
1114,01110110110000100001,1
1115,10000010100001001100,26
1116,00000110000010001000,22
1117,00000100100100101101,2
1118,00000100100000000011,4
1119,10000001000010000000,8
1120,10000110010000000100,1
1121,01010000100100001000,36
1122,01110010000010000001,14
1123,00000000001101001000,2
1124,01110000000110001001,4
1125,00000010011000100001,1
1126,10100010110001010000,1
1127,00000100100101000100,1
1128,00000000000001010100,20
1129,11000010001011001001,17
1130,01010000000110000001,12
1131,01010001000000001001,5
1132,00000000100000000100,36
1133,11100110101001001101,7
1134,00100000000000000001,101
1135,10000000111001000000,101
1136,01110000000000101001,8
1137,10000001000001000100,22
1138,10100110100000001100,8
1139,01110010000000000011,1
1140,01000010101010001000,3
1141,10100010101101001001,8
1142,11000010000100001100,5
1143,00000001010000000000,47
1144,01110010111100001001,4
1145,00000100000000000110,1
1146,01010010000100101001,10
1147,11010000001100001101,2
1148,10010110010100011100,1
1149,00000110110000101000,2
1150,00000100010000100001,5
