,phenotype,count
239,100111001100,2
240,100001000010,72
241,000011100000,20
242,010111101111,1
243,011101100110,49
244,100101001000,18
245,000011000001,55
246,011110000000,43
247,111101000011,30
248,101111100010,13
249,000111100010,21
250,110011001111,14
251,011110110110,3
252,010101000111,137
253,000011000100,27
254,110011101110,25
255,110001001001,278
256,110011101111,3
257,001011010110,5
258,111001000110,29
259,110011100010,228
260,100011100010,16
261,011110100100,12
262,000001000011,87
263,001111100000,27
264,011000100011,15
265,111111000111,195
266,110111000010,39
267,110000000100,26
268,111001101000,97
269,101011000000,8
270,111001101010,142
271,000000100110,2
272,010010010000,2
273,110011001010,84
274,100100110000,1
275,111011001010,73
276,110010000001,41
277,010010000010,153
278,001110000010,16
279,010001000101,14
280,110011100110,51
281,001001000101,11
282,010010000011,95
283,000101000000,75
284,110001011000,22
285,010110000110,32
286,011110000111,33
287,000110000000,99
288,110000001010,42
289,101010000110,15
290,011011101100,3
291,110001101110,11
292,010000100010,116
293,010110100111,92
294,000101000100,43
295,011110100011,75
296,010000001110,4
297,011011000110,323
298,110000001001,125
299,001110000100,48
300,000110100010,13
301,010011100100,21
302,100011001100,45
303,000000010001,50
304,100001000100,34
305,110111000111,118
306,010001001011,45
307,110000000010,27
308,110100010000,12
309,011101100010,58
310,011000000000,41
311,000000001001,255
312,110111100110,87
313,011001001011,9
314,010110100000,53
315,110001000001,133
316,000110000100,130
317,011100000000,15
318,100000001110,7
319,100100000100,98
320,000001100000,59
321,110111100010,136
322,110111101010,40
323,001011100110,24
324,011010000011,137
325,001100000000,50
326,110100100110,9
327,010000010001,4
328,011000000101,2
329,110100010101,2
330,001010000011,32
331,001011000010,126
332,111111000010,114
333,001010100010,60
334,010011101110,6
335,101011101010,30
336,111011100111,11
337,010011001011,11
338,010000000110,131
339,100010011010,1
340,010001000100,99
341,111010001010,13
342,001111100010,53
343,110001101000,82
344,110011101010,121
345,011010100111,20
346,110010101010,15
347,010110000010,67
348,010110000100,25
349,000001001100,13
350,111101001010,4
351,001001000010,122
352,001011100010,148
353,010110100011,35
354,011111001010,6
355,010110110010,5
356,011010100110,159
357,000101110100,3
358,111101000010,25
359,111101111010,1
360,101010100000,2
361,000010100000,72
362,011111100000,83
363,001011100011,56
364,010000001001,75
365,110110100001,1
366,110011000110,88
367,010010100000,112
368,110010001010,44
369,011000000001,22
370,100111000000,18
371,011001100100,29
372,110101000100,23
373,010011100001,14
374,110110001110,1
375,010101010000,6
376,100010000110,77
377,011100100110,43
378,111000000010,4
379,000100001100,24
380,000100000101,66
381,111011000110,80
382,011010000111,39
383,111110010100,1
384,000000001100,23
385,010101000110,147
386,010111100111,129
387,110000000001,130
388,011110001111,2
389,100011001010,28
390,010001001010,267
391,000000100010,13
392,000010000100,128
393,100110000000,23
394,001001000000,100
395,000010110010,1
396,010101010110,17
397,001010000000,61
398,010001100110,101
399,010001101010,24
400,000011000010,55
401,101011100110,7
402,010000100110,43
403,110101000011,33
404,010110000011,45
405,000000101010,1
406,000001001001,84
407,110101000000,21
408,000000000111,61
409,111110100010,45
410,110011100001,8
411,000000010101,23
412,001011101010,12
413,011111100100,3
414,000000100000,193
415,000100000001,149
416,001011101000,4
417,100011101100,3
418,111001100000,42
419,010111101011,7
420,110111101000,27
421,100100001100,21
422,110001000110,240
423,101001100000,6
424,010110000111,23
425,111001101110,13
426,001011000100,16
427,010100000000,63
428,011100100010,19
429,001000000110,43
430,100001100001,6
431,110110101110,13
432,110001100000,55
433,100110110010,1
434,111010100010,75
435,010011000001,55
436,111011001000,14
437,010011001001,71
438,001010000010,55
439,111011101110,31
440,110101000110,18
441,011110001011,8
442,001010000110,47
443,101010000010,13
444,010001010010,21
445,000000101000,76
446,101110101010,1
447,101010101010,5
448,011011100111,39
449,011011000000,21
450,110100000100,21
451,011110100111,22
452,010101000000,34
453,010001100100,51
454,110101101000,9
455,101011100010,40
456,011010000110,70
457,110001101010,59
458,110111000100,13
459,100110010100,6
460,001011100000,29
461,111100100110,8
462,110101100110,20
463,011000000110,31
464,011001100011,92
465,100001000011,8
466,110000100000,66
467,010111000000,31
468,000001101000,41
469,100010000100,35
470,100001101000,41
471,010010000101,18
472,100101000000,37
473,110010100110,35
474,011100000100,8
475,010010000100,49
476,111001001010,84
477,000001000101,22
478,110001001100,47
479,101010000000,25
480,010011101010,30
481,011110100000,30
482,010010100110,102
483,100001100000,23
484,100001001001,135
485,000001010000,23
486,100011000110,41
487,111000100010,18
488,001010010010,2
489,000101001000,18
490,110000001100,32
491,111001001110,7
492,001010000001,17
493,110011000100,27
494,000110010100,19
495,000001100010,31
496,000010101000,20
497,110001000111,14
498,010010001010,26
499,000100000110,38
500,110001000100,30
501,000010001110,9
502,011000000100,7
503,000110000010,14
504,010011101000,27
505,011111101010,76
506,111110000110,10
507,111011000011,36
508,010011100000,68
509,010100000001,36
510,011100000010,29
511,111010000011,6
512,010001101000,40
513,000000001010,5
514,111011000111,18
515,111110100110,86
516,100100010000,34
517,111011001011,20
518,100111000010,8
519,000110001000,9
520,010110101010,7
521,110101000010,41
522,001111100110,15
523,001110000110,24
524,110001100010,103
525,111111100001,4
526,100110001100,16
527,111001001100,1
528,000000001101,4
529,010011001010,39
530,010111000100,11
531,110011000001,90
532,000011101010,4
533,011010000001,19
534,101001000010,10
535,011100100111,2
536,010001001111,9
537,101011001100,2
538,011001000100,13
539,001001000100,20
540,011010100000,39
541,110010101000,26
542,000001011000,12
543,011101001010,3
544,011111000100,6
545,010001111110,1
546,000101010100,13
547,010000100011,24
548,010100000100,23
549,001000100110,9
550,110111001000,18
551,001101000100,10
552,011010100100,17
553,000000000011,68
554,001111000100,14
555,000010100001,19
556,001100000010,4
557,011111101011,9
558,000101000010,24
559,001000000011,25
560,111111001110,11
561,001100000001,22
562,101011000011,14
563,010001001110,33
564,110010001100,18
565,100000010000,48
566,110000100001,17
567,110011001110,92
568,001110000011,8
569,100100000110,6
570,000010010100,16
571,001100000100,17
572,010000011000,7
573,000111000001,11
574,111010000010,31
575,110010000110,50
576,101011000010,53
577,011101000111,38
578,101011100000,6
579,011011110010,8
580,000111000100,23
581,011000100000,70
582,001001001000,5
583,010100100110,45
584,000100011000,5
585,001010000101,14
586,010000001100,10
587,010101100010,32
588,000001100001,9
589,111110101000,5
590,010000000101,18
591,001101000110,5
592,111010101000,14
593,000010000110,68
594,000011101011,1
595,001111000010,58
596,010101010111,5
597,101011101000,27
598,111001101011,11
599,110110000000,13
600,001001100011,19
601,110101010010,1
602,011111101000,6
603,010001010100,6
604,010100010100,18
605,000011100010,56
606,111111101011,4
607,010110010001,3
608,001000000001,64
609,100101100110,1
610,100011101000,12
611,110110000010,7
612,101010100001,1
613,011101000000,5
614,010101001010,8
615,111001001000,14
616,101111000011,4
617,011011001111,6
618,011100010011,2
619,001110100010,11
620,001000100010,29
621,010111010000,1
622,011011101110,14
623,000000011001,1
624,001001101110,1
625,000100001000,25
626,011110010010,8
627,010010101010,3
628,100010000010,21
629,010100000010,13
630,110100100000,7
631,100011001001,60
632,010110101000,3
633,100010100000,17
634,010111001111,17
635,111111100011,26
636,000010100011,9
637,010101100011,28
638,110111001111,26
639,010000101000,15
640,111000100000,20
641,110000001011,1
642,110001011100,5
643,010100100000,14
644,110011100100,10
645,011000100100,19
646,100011001110,27
647,010001100101,3
648,011101100000,12
649,110101001000,18
650,101101101000,1
651,101111000010,12
652,011101010010,1
653,101001101000,37
654,000001001011,1
655,001001100000,49
656,011100100001,3
657,001010100110,5
658,100001011000,7
659,111010100110,70
660,111010101010,24
661,000101011000,3
662,011110000100,11
663,100000000110,32
664,000011000110,22
665,010010101110,3
666,000101100010,4
667,110001001011,50
668,110010101011,1
669,110001100110,22
670,010111000001,9
671,000100001110,2
672,110011001100,19
673,010010100101,3
674,000110000101,36
675,001111000101,9
676,101001100010,14
677,000111000010,29
678,110000101000,29
679,001110100110,6
680,010000001010,28
681,111011100000,36
682,010101000100,19
683,010010001110,4
684,010110000101,8
685,011111000000,9
686,101001101010,12
687,000010001100,24
688,110001111000,1
689,010110010100,5
690,110101001011,11
691,001011001010,4
692,110011001011,13
693,011101010110,4
694,101010100010,9
695,000110010101,3
696,000110100100,4
697,010110100001,15
698,001001101001,2
699,100101001100,23
700,010001010110,8
701,101000101000,3
702,010000010010,1
703,011011101001,4
704,110001010100,16
705,100001000110,48
706,011010110011,3
707,101000100010,5
708,010111100000,24
709,110101010100,13
710,001111000011,46
711,000101000001,22
712,101000000001,2
713,001011000110,30
714,111011101011,23
715,010101001011,30
716,011110010011,6
717,110100010100,8
718,010010001001,31
719,111101100110,21
720,111010000000,8
721,000011000011,18
722,110000100011,4
723,001001101000,4
724,110101000111,8
725,101011001000,8
726,000100000010,13
727,111011100100,8
728,100100001110,3
729,011011101010,64
730,101110000010,1
731,100101000100,31
732,000110001011,1
733,011110101010,8
734,110101001111,1
735,110010011000,1
736,001000000100,14
737,100000011000,9
738,011010001111,4
739,100001001100,14
740,011110010110,4
741,001101000000,18
742,100001010000,19
743,111111100000,12
744,001011000101,17
745,010101100100,10
746,110010100011,7
747,101011100011,11
748,111000100110,12
749,001000100100,7
750,010000100111,8
751,111100000010,6
752,001110010110,2
753,010101100000,15
754,111010100011,17
755,100010100010,6
756,100100011100,13
757,111100100010,2
758,010001011000,8
759,000001100011,3
760,011011001110,12
761,011011000100,7
762,100110000101,2
763,010111101010,26
764,011010101000,5
765,010011001111,12
766,100101010000,17
767,001111000000,16
768,010001101011,5
769,000100100000,3
770,000000001110,4
771,110000011000,8
772,101011000100,8
773,101101100010,2
774,011011010110,7
775,001111000110,8
776,111001100011,14
777,011011001010,22
778,101010001000,4
779,100110001000,4
780,110000001110,11
781,111011001110,18
782,010010101000,13
783,110000011100,8
784,000111001100,1
785,011010001110,3
786,111011010110,1
787,000000010110,5
788,010010000111,28
789,010010001101,3
790,010110000000,57
791,000011101000,6
792,011011010011,4
793,111000101000,6
794,000110100011,7
795,100001010100,11
796,011001101110,5
797,110011101001,5
798,011010001010,17
799,000110000110,15
800,111011101100,5
801,010101011000,3
802,100001001110,13
803,111110101010,11
804,100000010100,29
805,001101000010,16
806,111000000000,5
807,011110000001,13
808,110010000011,4
809,011010001011,4
810,101001000011,4
811,101101000001,1
812,110111100000,9
813,000011010000,5
814,011110110010,6
815,110100001000,9
816,010101000001,14
817,110011100111,4
818,100111000100,13
819,000000100001,24
820,110111011100,1
821,010000100100,15
822,101001000110,2
823,000010001010,5
824,110011000011,15
825,011000001010,4
826,000001010100,17
827,110001010110,3
828,110101010000,16
829,100111100010,4
830,101111101010,9
831,110110000100,17
832,111111101110,11
833,001001000110,32
834,001111101010,4
835,001100000111,2
836,111110000000,4
837,111101101010,9
838,101110100000,3
839,010100000111,4
840,100010001010,15
841,010101010010,11
842,111111001010,9
843,010001100001,30
844,001110000101,20
845,110100000001,2
846,101001100011,5
847,000011001010,7
848,001001101010,5
849,110110110110,1
850,100100000101,6
851,011111001011,4
852,111110100000,3
853,010100010000,12
854,110100000110,3
855,010101001100,4
856,010011001110,18
857,011000000111,7
858,001010100011,35
859,110111001101,2
860,111000101011,1
861,110101001001,3
862,010101100001,1
863,111011101111,2
864,011001000001,11
865,110011100011,21
866,011101000110,37
867,110110001001,1
868,100010010000,10
869,010111001110,5
870,011100100011,4
871,000110010000,17
872,011010000100,11
873,110100000000,12
874,011101100100,5
875,010110010110,2
876,100111000110,4
877,111001000111,6
878,100001101001,5
879,000101100000,1
880,010111001101,1
881,100111010100,4
882,111010000110,14
883,100111001000,7
884,110001010010,5
885,101001100110,9
886,001010010110,2
887,101011101011,2
888,101001001000,9
889,101101001000,1
890,110111000000,16
891,010100100010,3
892,000101000101,6
893,111011000000,15
894,100011100110,3
895,010001100111,10
896,101111100110,7
897,011100100000,7
898,010011010110,5
899,110110100111,7
900,011111010110,5
901,011001001110,8
902,111001100100,6
903,000011100110,8
904,011111001110,8
905,010111000101,2
906,111101000110,4
907,000011100011,16
908,010011100101,3
909,110000100110,9
910,000111100110,6
911,011101001110,1
912,010100100111,8
913,001100000101,8
914,000001000111,18
915,001000100000,27
916,100000001100,21
917,100001001011,2
918,011001101011,5
919,000011001100,15
920,110110100011,1
921,100011001011,5
922,110111001001,4
923,000011001011,6
924,110000101010,5
925,010110110110,2
926,111101101000,5
927,110010010100,3
928,001011100001,8
929,100100001010,1
930,110100000101,1
931,111011011010,1
932,001010010100,2
933,110000010100,12
934,011000001011,2
935,111110100011,5
936,100000001111,1
937,111110000011,3
938,011110101011,2
939,011011010111,3
940,101001000000,12
941,110000000011,3
942,111011111010,1
943,000101000110,10
944,001000100001,3
945,001010000111,12
946,111111001111,10
947,110110000101,1
948,111001000000,9
949,101101010100,1
950,100011010000,3
951,001110010011,1
952,011010001100,1
953,100000000011,2
954,001011010011,3
955,110010100100,6
956,111011101001,4
957,010011001100,8
958,010101010100,7
959,010011101011,4
960,000110000011,7
961,111010100001,3
962,011111110010,2
963,110011101011,9
964,001101000101,1
965,011011101000,17
966,010011100111,24
967,110110101000,9
968,101000101010,5
969,110010001110,10
970,111111000100,1
971,001011000000,16
972,011001101001,2
973,110010000101,2
974,111001001011,8
975,111110010011,1
976,011100010000,3
977,110111000011,12
978,101101100000,1
979,111010100000,16
980,011011100001,9
981,010100100100,5
982,000110001100,8
983,011000101110,1
984,000010001101,2
985,010011010111,1
986,110111101111,2
987,010010100111,15
988,111010101110,6
989,000111100011,4
990,010000010000,6
991,010010001100,4
992,010101001000,11
993,111000101010,7
994,100110010000,11
995,100010001101,1
996,000100001101,1
997,011111010010,3
998,111001100111,2
999,010011010010,5
1000,110110101011,1
1001,011101100011,9
1002,111111001000,2
1003,100000000010,10
1004,110101001010,14
1005,001011100111,4
1006,011111000001,5
1007,000000101001,5
1008,001010001100,2
1009,001000010000,2
1010,001010110110,2
1011,011001100001,10
1012,000110100001,3
1013,111100101000,2
1014,011010101010,11
1015,110110000110,7
1016,011001001100,2
1017,100010011000,4
1018,110111100011,15
1019,010111010111,3
1020,010100011100,1
1021,110010000100,11
1022,001101000001,5
1023,001110100011,5
1024,000110010110,3
1025,010010101111,1
1026,001000000111,2
1027,110000100010,21
1028,000100000011,2
1029,000000001011,2
1030,011001100101,4
1031,101001000001,1
1032,000000110000,3
1033,111101001111,1
1034,110001100111,1
1035,001001100001,11
1036,010011101100,3
1037,010110100100,15
1038,111000100011,2
1039,101111110000,1
1040,100000001010,11
1041,111110001010,7
1042,110010101110,14
1043,010001001100,9
1044,001011110111,1
1045,010011101001,5
1046,001011101011,1
1047,100000101001,2
1048,011000010011,2
1049,101001001001,2
1050,110001100001,5
1051,001000100011,6
1052,000001010001,3
1053,001111010111,2
1054,010101101010,3
1055,011001010000,1
1056,110111001110,12
1057,101111101000,15
1058,110110100000,9
1059,001001001010,2
1060,111101100000,4
1061,100011000101,4
1062,110010001011,5
1063,010011000101,5
1064,111111001011,7
1065,010001011100,10
1066,100010000111,6
1067,010000110100,2
1068,000110000111,4
1069,110001010000,12
1070,100001101110,1
1071,011110100001,2
1072,101001001010,3
1073,001010001000,4
1074,010111100100,8
1075,110110001100,2
1076,110011101100,8
1077,011001101100,1
1078,011000101010,6
1079,010111010001,1
1080,100011100000,8
1081,001110100001,2
1082,001101010110,1
1083,000010100010,28
1084,100011000011,5
1085,001010110010,2
1086,000100100100,3
1087,100010000011,3
1088,011000001000,2
1089,110000101100,2
1090,110111000001,2
1091,111001101100,10
1092,111001000001,1
1093,111010010110,1
1094,010010100100,13
1095,101011000110,8
1096,011100000011,10
1097,011011101011,8
1098,010101101000,1
1099,000100001001,2
1100,000110100000,8
1101,011111001111,5
1102,100010001011,3
1103,111010010000,1
1104,111110001000,3
1105,111011111000,1
1106,011100000101,4
1107,011011110110,9
1108,011110010000,2
1109,111000001001,2
1110,110101100111,1
1111,110100011100,3
1112,011110001010,8
1113,011011010010,8
1114,000011001110,1
1115,000100000111,8
1116,101000000000,8
1117,110111100001,1
1118,000100001010,1
1119,000100110000,5
1120,101110100010,3
1121,100111010000,3
1122,001110100100,2
1123,000111000101,7
1124,001011001000,2
1125,101000000110,3
1126,011010110010,5
1127,110000000111,5
1128,001001001100,2
1129,001111100011,12
1130,011101001011,2
1131,011010010110,5
1132,011111110110,3
1133,011000110010,2
1134,011010000101,3
1135,110010101001,1
1136,010010110000,1
1137,010111001100,2
1138,001010001010,2
1139,011001101000,14
1140,010011001101,3
1141,110101101110,4
1142,110010100001,3
1143,110001101001,6
1144,110111101011,2
1145,100100011000,9
1146,101000001001,1
1147,110011010100,3
1148,111010000111,2
1149,000101010101,3
1150,010101100111,4
1151,001101001001,1
1152,010111101110,3
1153,000001101001,1
1154,011000001001,2
1155,111010101001,2
1156,011010101011,3
1157,001100010001,2
1158,100010101000,10
1159,111100100100,1
1160,001000000101,3
1161,101011001010,5
1162,000010011100,1
1163,110101100010,9
1164,001111101110,2
1165,101000001000,5
1166,110110011000,1
1167,010100100001,6
1168,100111001010,1
1169,100001101010,2
1170,111100001001,1
1171,010110010010,2
1172,010111001010,3
1173,111011001111,3
1174,101111001011,1
1175,000100011100,10
1176,100100000111,1
1177,000100100010,2
1178,001000010100,3
1179,110110101010,4
1180,100001001101,3
1181,100011101011,1
1182,110101101010,2
1183,001011000111,6
1184,010010110010,2
1185,111011110010,1
1186,110111011000,2
1187,111101100100,1
1188,011010010111,2
1189,101001000100,2
1190,011101101010,2
1191,010101000101,3
1192,110101011000,5
1193,101111000100,2
1194,010100110100,2
1195,100101001010,1
1196,100011100001,1
1197,011011001000,2
1198,001010100000,10
1199,111110100111,1
1200,001000001001,2
1201,100111100110,1
1202,011100000110,4
1203,000011000101,12
1204,110101011010,1
1205,101111001100,1
1206,000111100111,1
1207,101111000110,1
1208,110111101110,11
1209,100101000111,1
1210,111001001111,2
1211,001010100100,2
1212,101111100011,1
1213,100010010100,8
1214,110100001100,13
1215,100000101100,1
1216,010010010010,2
1217,111011000001,2
1218,000100010010,1
1219,100111001011,1
1220,000000001111,1
1221,010101011100,3
1222,101111000111,1
1223,111000000110,1
1224,001111010011,1
1225,011011101111,1
1226,110100011000,1
1227,011111001000,2
1228,100101000110,4
1229,000101011100,1
1230,100001100010,4
1231,100000011100,2
1232,100010100001,2
1233,111110101110,4
1234,011000010110,2
1235,000010101011,1
1236,101010001111,1
1237,100110100010,1
1238,001001100111,2
1239,101110100110,1
1240,010010010110,3
1241,101010001010,7
1242,110000101110,3
1243,000100110100,4
1244,000011100001,11
1245,001100100001,1
1246,000000010010,4
1247,110101000001,2
1248,100100000001,5
1249,101010001100,1
1250,010110001000,4
1251,101011001110,4
1252,111111010110,1
1253,010100001000,5
1254,001110000001,5
1255,000000111000,5
1256,110010000111,2
1257,110111001100,6
1258,100010100110,1
1259,110100001110,1
1260,010001010011,2
1261,001110010000,2
1262,000001101010,3
1263,111001001001,4
1264,000110010111,2
1265,011100001001,1
1266,010101001111,1
1267,001100010000,4
1268,010010010100,3
1269,011011000001,6
1270,011100000111,2
1271,011101100111,3
1272,110100001010,3
1273,110000010110,1
1274,001101100010,6
1275,010101101011,2
1276,000011101100,2
1277,000010010110,2
1278,000000101111,1
1279,111010001110,1
1280,101110101000,2
1281,111111101100,1
1282,100110000001,1
1283,010111001011,7
1284,111010100111,4
1285,111111100100,1
1286,010101001001,1
1287,000010001111,1
1288,101000100000,5
1289,001110110110,1
1290,000001010110,2
1291,110010101100,2
1292,101001001100,1
1293,010110001001,2
1294,111011000100,5
1295,111110001110,2
1296,101110000001,1
1297,010001101110,3
1298,001110100000,5
1299,101110000000,4
1300,000001100110,5
1301,000111100100,2
1302,101101000010,1
1303,010111100101,2
1304,010010001011,6
1305,101100000000,2
1306,010111101000,10
1307,010100000101,6
1308,010011110100,1
1309,010110010101,3
1310,011110000101,3
1311,100000000101,4
1312,011011000101,5
1313,011010010010,3
1314,110100110100,1
1315,100000100011,1
1316,011100100100,2
1317,000010010101,2
1318,101000101100,1
1319,110011000101,3
1320,111000001000,4
1321,110110010000,2
1322,000100101000,2
1323,011010010011,3
1324,100000100001,9
1325,011001001000,5
1326,110110001010,2
1327,111100000111,1
1328,110001101011,4
1329,100011011000,4
1330,110011011000,3
1331,001000110100,1
1332,111101100011,2
1333,010000001111,1
1334,000100010110,11
1335,011001010010,2
1336,000110010001,1
1337,010100010001,3
1338,010000001011,3
1339,011111010001,1
1340,000000011100,8
1341,011111101110,3
1342,110111010010,1
1343,100011010100,2
1344,000110110100,1
1345,011001110110,2
1346,010000110010,1
1347,110101001110,4
1348,000010111001,1
1349,110101011100,4
1350,001011110110,2
1351,110001101111,1
1352,001011000001,1
1353,100111101001,2
1354,011011110011,4
1355,011000100111,3
1356,011101000001,3
1357,101101000000,2
1358,010100110110,1
1359,010101101100,1
1360,101011101100,1
1361,000010010001,3
1362,001001000111,4
1363,111110100100,1
1364,011000010100,2
1365,001100010100,2
1366,001001001001,2
1367,011010101110,1
1368,110000010000,9
1369,111111110010,1
1370,001101100011,1
1371,100011101010,5
1372,000010100100,4
1373,011001101101,1
1374,010001101001,3
1375,110000000101,2
1376,111101100111,4
1377,100100100110,1
1378,111000001100,1
1379,001001010111,2
1380,011100110010,1
1381,110100100111,1
1382,100011011100,1
1383,110010100111,4
1384,110000100111,3
1385,011111010011,3
1386,100001001111,1
1387,101000000100,1
1388,011011001100,1
1389,111101101110,2
1390,101011100100,1
1391,010001110000,1
1392,110011010000,3
1393,001010101010,3
1394,111101000111,2
1395,010011110110,2
1396,010001110010,1
1397,001001010110,1
1398,111101000000,2
1399,111010001000,2
1400,100011101110,1
1401,011010110110,5
1402,100010101010,2
1403,110101100000,2
1404,011111100001,5
1405,000001001111,1
1406,011111010111,2
1407,010000010110,3
1408,000001011100,5
1409,100111101110,1
1410,100110011000,1
1411,000111000110,3
1412,110101101100,1
1413,101111000000,1
1414,011000010101,1
1415,101110000100,2
1416,000101001001,2
1417,010000011100,1
1418,100011100101,1
1419,010110001100,2
1420,010111101001,1
1421,100000101011,1
1422,010011101111,2
1423,110110011100,1
1424,111011100001,1
1425,010110010011,1
1426,100101011000,2
1427,111011110110,1
1428,000010100111,1
1429,101110000110,3
1430,011010010100,3
1431,001111100100,3
1432,100101110100,1
1433,001101010000,1
1434,000010101001,1
1435,110001101100,2
1436,001011010010,2
1437,100111100011,1
1438,001001101100,1
1439,000101001101,1
1440,111000001010,2
1441,101100000100,2
1442,010000110000,4
1443,101011100111,2
1444,000011010101,1
1445,110111100100,3
1446,101001001110,1
1447,001010001111,1
1448,111001101001,1
1449,001000001000,5
1450,011110010100,2
1451,001001101011,1
1452,111011010011,1
1453,010001111100,1
1454,111000100001,2
1455,000001100100,7
1456,000010100110,7
1457,110111010110,1
1458,100101101010,1
1459,010010010001,1
1460,101010000100,3
1461,111001111010,1
1462,100000010001,2
1463,000011011100,1
1464,100100011101,1
1465,001101000011,8
1466,111111101111,2
1467,000110001101,6
1468,101001101001,2
1469,010110100101,1
1470,001010100111,2
1471,010111110110,3
1472,001000101000,2
1473,010000101001,1
1474,101011100001,3
1475,011100001010,1
1476,000001110000,2
1477,000010110001,2
1478,101111001000,2
1479,011010001000,2
1480,110111101100,2
1481,010101010001,1
1482,010001110110,1
1483,001110010100,1
1484,001010100001,4
1485,111000100100,4
1486,010001011001,1
1487,111100101100,1
1488,111101101011,2
1489,111001100001,2
1490,100010101100,2
1491,010010010011,2
1492,000110001001,6
1493,010111110100,1
1494,000011000111,2
