,phenotype,count
273,100111000,7
274,000100111,14
275,001011101,16
276,001110011,9
277,101001000,17
278,001001110,7
279,011011101,32
280,101111001,27
281,110011000,15
282,111000011,17
283,110000110,20
284,000001110,5
285,100110011,19
286,011111011,15
287,001001100,6
288,110101001,20
289,011001000,4
290,110110001,24
291,100101100,7
292,011010111,18
293,010101010,3
294,010001000,8
295,001100110,8
296,101001011,35
297,111110011,13
298,110011010,20
299,001000010,2
300,101010111,24
301,001111001,16
302,000001010,2
303,000111110,15
304,011001100,13
305,110010000,18
306,010110000,22
307,011110110,9
308,001000011,16
309,001011100,10
310,101010100,7
311,111110000,19
312,100101011,15
313,000101100,5
314,011011000,9
315,011011110,11
316,010101100,17
317,100110111,18
318,111011010,19
319,001011110,8
320,001111110,7
321,001011011,10
322,111101001,17
323,000101011,8
324,101010110,15
325,011001001,20
326,101100000,8
327,000100101,21
328,100100010,10
329,010000110,13
330,011011010,8
331,110001100,12
332,000011001,16
333,011010100,19
334,101101110,13
335,101110000,6
336,000111000,6
337,011111100,22
338,010111011,11
339,010110100,40
340,011010110,5
341,000100000,9
342,011011001,15
343,001110010,4
344,101110110,19
345,110110011,23
346,011100000,9
347,111000101,16
348,000110111,17
349,111000000,8
350,011000101,14
351,001001010,6
352,100001111,16
353,011011011,7
354,000010001,17
355,001001000,6
356,110000011,11
357,001011001,9
358,100011100,16
359,111101000,9
360,000101001,10
361,111100000,9
362,100000000,8
363,110011001,16
364,101101000,9
365,101010010,18
366,110111010,10
367,111001010,8
368,011010010,6
369,011000000,2
370,001100011,12
371,001010100,3
372,101000100,10
373,000010101,21
374,011100100,9
375,001110100,11
376,111100100,11
377,100000110,9
378,010001001,20
379,010100110,12
380,101010101,34
381,011010011,5
382,101100101,14
383,100111010,9
384,100110100,14
385,101001001,30
386,000100100,8
387,000010100,15
388,011000011,6
389,000010011,10
390,001000000,3
391,101111010,13
392,100010010,17
393,110010010,17
394,001110000,8
395,110011111,46
396,001011000,7
397,111010100,17
398,010100011,7
399,000001111,10
400,101011000,10
401,000111001,11
402,010010011,12
403,110001000,15
404,000000101,15
405,000000100,8
406,101101100,12
407,000100001,19
408,001001011,9
409,011111000,13
410,100001101,10
411,010011100,24
412,101100110,12
413,110000000,11
414,000010110,12
415,011011111,23
416,100110010,8
417,100101110,7
418,001111111,15
419,001010110,5
420,111110101,30
421,100110101,18
422,111011100,21
423,011101001,10
424,101110001,18
425,001010011,12
426,010001100,19
427,000000000,8
428,100100011,14
429,001111011,8
430,001111010,3
431,110001011,13
432,011111010,8
433,010110010,9
434,110110100,20
435,011010001,10
436,001101010,2
437,001100000,4
438,000000010,5
439,001010010,3
440,011010000,7
441,101000010,5
442,011101111,19
443,010010001,14
444,010001011,9
445,010101011,9
446,000010010,10
447,100111001,25
448,110100000,9
449,011100011,6
450,000101000,5
451,100111011,10
452,111000001,14
453,110101000,7
454,110101011,12
455,101101011,14
456,000001100,5
457,010111000,14
458,001110111,16
459,011101011,9
460,100011010,12
461,000001101,8
462,001101011,9
463,001011010,2
464,100100110,13
465,110100011,12
466,011000111,4
467,011110011,10
468,000101111,16
469,011101000,6
470,101001100,11
471,000100010,4
472,110110010,8
473,000000011,8
474,000100110,7
475,110101100,9
476,100100100,11
477,101100010,8
478,000000111,4
479,001100100,7
480,011001110,8
481,010111010,7
482,011000110,3
483,100101000,9
484,111100110,19
485,010010110,11
486,001111000,6
487,001111100,8
488,001100010,6
489,001101100,7
490,001101000,5
491,011110010,3
492,011001010,6
493,011100110,4
494,001000110,5
495,010011000,8
496,001101110,8
497,001010000,4
498,010010010,5
499,011110100,7
500,010001010,5
501,111101010,7
502,000101110,4
503,011100010,3
504,001000111,5
505,001000100,7
506,000000110,4
507,000100011,12
508,101001110,13
509,110001010,6
510,000011000,3
511,000001000,1
