,phenotype,count
129,01101111001111111001,54
130,00010000100000000111,152
131,11110011111111111111,51
132,11110011111111111110,98
133,00101000000000001000,98
134,00000100010000000111,121
135,01000111001101111000,99
136,00001101000001101000,106
137,10111100100000000111,47
138,10010101110011000101,50
139,10001101000000000111,60
140,01110111101111111111,397
141,10010001110010000100,146
142,01100110001111010001,108
143,10000000010000000110,125
144,01001111001101111000,46
145,01101111001101110000,52
146,10011101110011001111,56
147,00101101000000000000,52
148,01100111001111010001,109
149,00111101110011001111,45
150,11000110001101010011,100
151,01010110111101010101,51
152,00101001000010101000,41
153,00101101000011101000,55
154,10111100100001001111,40
155,01110111111111010001,147
156,01001111001100111010,60
157,10101100000010000111,53
158,10110101110011000111,107
159,00101100000001001000,59
160,11110111101111110101,44
161,00111100100001001111,44
162,00101000000010101000,225
163,01100011001111110000,50
164,00000000000010000000,63
165,01100111001111110011,50
166,10010101110011000000,54
167,11110111111111111110,107
168,10000100010000000111,115
169,10001101000001000110,58
170,01011110101101011101,47
171,00101101000010001010,48
172,01000111001101111001,86
173,11010110111101010111,40
174,00011101110001000111,54
175,00010100110000000101,52
176,10000100010000000101,87
177,10010000100000000110,87
178,01001111001101110110,58
179,00001000000000101000,95
180,01001110001101010001,47
181,01100110001111011001,108
182,01000111001101110001,103
183,01111111101111110101,51
184,01101110001111111001,107
185,01111011101111111111,56
186,00100000000010000000,48
187,01100111001111110001,58
188,11111111111110111010,51
189,10110101110010000111,111
190,11010110111101010011,43
191,11001011001101110110,47
192,01101111001101110101,65
193,10011001110011001101,49
194,00000000000000000101,60
195,11110110111111010111,111
196,01111111111110111111,40
197,10011101110000000111,53
198,10000000000000000100,115
199,01001011001101110000,52
200,01000011001101111000,44
201,01100011001111111010,56
202,10101100000011001101,52
203,11101111001110110101,40
204,00101000000010001000,102
205,11000111001101110011,59
206,10010000110000000101,62
207,01101010001110111010,48
208,10000000000000000111,97
209,01101011001110110000,51
210,11010111111110111011,105
211,10010100100000000101,54
212,11111011111111111010,49
213,01001111001101111010,115
214,11101111001111110001,64
215,00101001000000000000,45
216,00010000100000000110,51
217,11111011111111110101,65
218,10010101110011000010,46
219,00111000100001001101,48
220,00001000000001001000,87
221,11000111001101110110,46
222,01010111111101111111,49
223,00101000000000000000,44
224,11000111001101110111,53
225,11110111111111110111,48
226,00001100000000101000,52
227,00101101000001000000,46
228,01111111111111111011,49
229,11100110001111010011,52
230,01110111101111110110,43
231,00101101000000000111,45
232,11111011111110111110,57
233,11000111001101111111,41
234,00101101000001001010,50
235,11110011101111110111,55
236,01001111001101110000,38
237,00001101000000000111,51
238,01100011001111110010,42
239,01100111001100111010,39
240,01011111111101010111,49
241,01101010001111111010,52
242,01100111001111110010,48
243,00101101000011001010,52
244,00010000100000000001,48
