,phenotype,count
98,00000000000000000010,1099
99,00000000000000110110,165
100,00000000100000100000,419
101,00000000100000000100,266
102,11100000000001000011,70
103,00010010001001000000,4
104,00000010101000010010,1
105,10110000000000100110,3
106,11100000000010001000,1
107,00100000000001000000,166
108,10110001000001001011,29
109,00000010100100000010,4
110,00001000000000000000,843
111,10100000000001000011,219
112,00000000000000110100,387
113,00000000000000000100,1081
114,11100000000000001001,3
115,10100000101100100001,1
116,10000000000000000000,1655
117,10110001000001000010,36
118,01100001000001100011,18
119,10000000000000000011,152
120,10100001100000100011,20
121,10000001000000000001,32
122,00011000001100000000,3
123,00000000100000000101,5
124,00000000000001100000,72
125,10100000100001000011,135
126,00000000001000000011,20
127,00000000001001100000,17
128,00000000000111000000,37
129,10000010000001100011,1
130,10000001000001000010,26
131,10010000000000000010,38
132,00000010000000000001,20
133,00000010000001000000,479
134,01000000001000000000,198
135,00000100010000000000,19
136,00000000001001000000,749
137,00010000000001000011,39
138,11110001100001100001,9
139,10110000100000000011,135
140,11100000100001100001,8
141,10100100000001000000,3
142,00100000000001100000,24
143,00000110001001001000,45
144,00001010001111001000,8
145,00000000100100000000,26
146,01001110001100000000,22
147,00000100000001000000,335
148,00100000000000001000,69
149,00001010001100000000,391
150,00001100001000000000,58
151,10100000001001000010,12
152,11110000100001100011,146
153,10000010000000100010,2
154,00100000000101000000,13
155,00001100001101000000,75
156,00000010001101000000,673
157,00000000001110000000,62
158,00100000100000000010,195
159,00110000100000000111,8
160,00000110001100000100,5
161,11001000101000001010,1
162,00000000000000010100,488
163,01000000100101000011,4
164,00000000100000100010,99
165,00100000000000000011,409
166,10110001000001000011,105
167,00000000000001110000,23
168,01111010001000000010,2
169,00000100001100000000,135
170,01000000000000000011,48
171,00100000000000100000,117
172,00000001101000000010,2
173,00001000001111000000,30
174,00100000000000110111,5
175,00110000000001000010,84
176,00000000001100000000,607
177,11010001100001000000,2
178,10110000100001100011,137
179,10000000000010000000,8
180,11000000100000001000,3
181,10100000100001100010,28
182,10110000000001100111,4
183,01100001000011001010,1
184,01100000000001001011,14
185,00101111000011000010,1
186,00110001000000100010,14
187,00100000001000001010,7
188,00101110100000000001,1
189,10101011001100000000,1
190,00101001101101000000,1
191,00100000000001000010,301
192,00000000100101000000,7
193,00000000001001100100,3
194,00000000100001000010,68
195,10110001100000000011,69
196,10100000000001000010,148
197,00001000000001000000,214
198,11110000101001100011,13
199,10110001100000111011,1
200,00000000001000000110,17
201,01110000000001000000,14
202,00000000100001000000,122
203,01101011100001000010,2
204,11100110000100000010,1
205,10100000100000000011,97
206,01000010001100001000,13
207,11110000000001000010,38
208,10010001100000000011,15
209,10100000000000100010,33
210,01001000001001000000,40
211,00000000001000100100,17
212,00110000000000000010,271
213,00000010101110000000,4
214,00000100001000001000,48
215,01110000100001000011,66
216,00100001000001000000,46
217,00100000000000000001,143
218,10110010101001100010,1
219,00001100000001000000,39
220,01000001100000100010,4
221,11111001100000100011,2
222,00110001100000000010,32
223,10000000000001100000,20
224,01000010001000111000,1
225,01001000001000000000,81
226,00010000100000000001,23
227,00000000000000100010,251
228,00100010100001100100,1
229,11100001000001000011,43
230,00110001100000000011,50
231,00011011000101000001,1
232,10000000001001000000,37
233,01110010100001000011,2
234,00000010000001010000,12
235,01000000100000000010,39
236,10100000000000000011,297
237,00011000000000100000,3
238,10000001000000000000,84
239,00000010001101001000,123
240,01000010000001000000,35
241,00001001100000000000,5
242,00101110001000000001,1
243,00000000100000010000,401
244,00000000100000010100,181
245,01001110001101000000,72
246,01001000000000000000,157
247,00000010001010000000,91
248,10111001000001100011,1
249,00000000000000001011,28
250,01000000100001000000,23
251,11100000000000100011,27
252,10000010001100000000,11
253,00000110001001000011,3
254,00010000000000000011,139
255,11000000000000100000,14
256,01001110000001001010,1
257,00000001000000000011,47
258,00100000010000000010,21
259,01001010001001100000,2
260,00000011000001001000,2
261,00100000000000110010,36
262,01000010001000000000,116
263,10100000100000000010,52
264,00001000101001010000,2
265,00000110000001000000,124
266,10110000100001101011,28
267,11000000000001000001,23
268,00001000001000000000,363
269,10010000000000000011,65
270,00001100001001000000,51
271,00000010101000100000,12
272,01000000100001101011,3
273,00100000000001000110,14
274,00000010000011000000,39
275,00001010000001000100,4
276,11110000000000000011,80
277,11110000100001000011,189
278,10000010000000000100,2
279,00000001001001000010,3
280,10000100000000000000,33
281,01010010001000100000,1
282,10000010001101000000,19
283,10000100001001010001,1
284,00100001000000000010,136
285,10100000000000000000,134
286,11000000000001000000,29
287,10111010101001100001,1
288,00100000101001001011,4
289,00110010000000000010,7
290,01000010001101011000,1
291,00000110000100100000,3
292,10110000000000000001,44
293,00110001100001101011,5
294,11000000000000000010,41
295,00000000000101000001,6
296,11100000100001100011,77
297,00110000000001000011,112
298,01100000100001000000,14
299,00000000101100110000,6
300,00000000000000000011,329
301,10100001100000000001,17
302,00000010000000001000,220
303,00000101001001000011,1
304,00111010100001000000,1
305,10011110001000001000,1
306,00000010001001000010,18
307,00000000000101000000,249
308,00100000100000000001,48
309,00100001000000000001,21
310,00100000100001010010,3
311,10110000000001010011,6
312,01010000000000100001,5
313,01100010001000001010,1
314,10001010000001001010,1
315,00000110000101000000,120
316,10000010001001001010,3
317,00100010101000000000,2
318,00000010001000001000,97
319,01001110000101000000,13
320,00110000100100000000,1
321,00000000100000010010,73
322,00000001100000000000,94
323,00110000000000000100,6
324,11110010101001100011,3
325,10000000100001000011,44
326,00000010000000101000,5
327,01000000100000000011,23
328,00001010001101001010,4
329,00000100001001000000,227
330,00100000100001101011,6
331,01000000100000110000,7
332,01100000000001000010,81
333,10110011001001000010,1
334,01110000100000101011,9
335,00000010000000100000,48
336,00100000100100100010,2
337,01000010001001000000,77
338,00100010000001000000,31
339,00001100000000000000,50
340,00001000000000000100,19
341,01100000000000000011,97
342,01110000100001100011,62
343,00100000000000010000,101
344,00001010001001000000,250
345,00000101001101001000,1
346,00100000100000100000,61
347,00000010000010000000,62
348,00100000100000000011,116
349,00110001000000000011,59
350,01100001100001001011,4
351,10000000000000100001,28
352,00000100100000010000,6
353,10100000100001100011,59
354,11010000100001001111,1
355,00110000000000000000,154
356,00001000000001000001,3
357,10100001000000100011,24
358,01110000000001100011,27
359,00100000000000000110,58
360,00110001000001100011,26
361,01000000000100000000,60
362,00100110000000000000,5
363,01000000000001000000,127
364,00010000000000110100,5
365,00000000000000001010,92
366,10000001000001000110,1
367,10110000000001000000,19
368,00000000000000000110,233
369,00000000100100001000,1
370,00001000000110000000,14
371,00001110001100000000,121
372,00100000100000010000,35
373,00001010000001101101,1
374,00101010001101000000,14
375,00110000100010000001,1
376,00000000100000100001,29
377,00001000000101000000,103
378,01100100101101100011,1
379,00000000100000111000,7
380,00001000001110000010,1
381,01110000100000100011,41
382,11110000100000000011,77
383,00000000000010000000,178
384,00000000101101000000,14
385,01110000000000000011,80
386,00101010000001000010,8
387,00000000100000000011,80
388,00000000100001000001,20
389,10010001000000000011,9
390,11011011001100101011,1
391,00000000000101010000,5
392,00001010001111000000,67
393,01000000001010110000,1
394,00000010010000000000,27
395,00100000100000000101,2
396,00001001001001000010,1
397,00000110001101000001,4
398,00000000100000000001,68
399,00010000000000000110,9
400,11110000000001000111,4
401,01001000000101000000,27
402,00110001100000000001,12
403,01001010000100000010,1
404,00000100001110000010,1
405,11110001000000000011,44
406,11100000100101100011,2
407,01100000100000100000,10
408,11000100001101001010,1
409,00000010001000000010,45
410,00000010001111000000,93
411,00001010101100010000,1
412,00100000000000001010,73
413,00001010000000000011,1
414,00110001100000100011,25
415,00001010000100000000,127
416,00000011010001001000,1
417,00100000000000010010,41
418,00100000100000111010,2
419,01000110001101000000,49
420,00001000000000110000,9
421,01100010001000100011,2
422,00001000000000110100,8
423,01100101000110000000,1
424,00000000000000110001,11
425,10010000101001000001,1
426,00000000100000000110,76
427,00000000000001001011,18
428,00100000001000000000,61
429,01000000001001000000,86
430,01100010001001101010,3
431,00000001000000000001,36
432,00100010000000000010,60
433,00000010101101010010,3
434,01100000000000000010,161
435,00010000000000000000,307
436,01001100001101001010,1
437,10110000000001001011,78
438,11000000001001000000,8
439,00100000000001100011,51
440,00000010001001100000,19
441,00101000001000000010,10
442,00000000000001101100,4
443,10000000000001000001,123
444,00110001000001100000,5
445,10110000000001001001,5
446,10100000000000100011,57
447,10100000100001000010,57
448,00000100001000000000,309
449,10000000100001000010,25
450,00100000000001001011,33
451,10110001100000000110,1
452,10010000000001010111,1
453,00100100000000000010,19
454,11100001000001000010,10
455,00100011001000000010,8
456,11000001000000001011,1
457,00000000001000001011,8
458,01000001000000100111,1
459,01001010000100000000,52
460,00110000000000000111,18
461,00000000000100100000,15
462,10000001100001000011,21
463,00000000000011100010,1
464,00100000100000101110,1
465,01100000000000000110,8
466,11100000100001001011,14
467,01110001100001000011,32
468,00000010010100000000,12
469,00110010001001000000,4
470,01110000100001110011,1
471,10110000100001000011,378
472,00001000001011000000,24
473,00001110001101000000,254
474,00110000100001100001,6
475,10100000000000101010,8
476,01000100000000000000,34
477,00100001000000001011,15
478,10110010000001000011,12
479,00000010001101000010,20
480,00110001100000101010,3
481,10000000000001001011,39
482,00100101000101000000,1
483,00000000100000011100,4
484,00100000100000000100,19
485,00101010001001100000,3
486,00000110001000001000,26
487,10110001100001100011,100
488,00001000001001000000,210
489,01001010001000000000,58
490,00100010001001000000,20
491,10110001000000000011,70
492,11100001101001000011,10
493,00100000100001000000,48
494,00000000001000100000,64
495,01001000001000000101,1
496,00000100001000000011,5
497,00000000000000010001,12
498,00110000000001100000,11
499,00100001100000000000,42
500,01000000000010001000,4
501,11000000000000000011,28
502,01001000000001000000,39
503,00010001100000100010,3
504,01000010001110000000,10
505,00110000100000000011,125
506,00000010000101000000,202
507,00110000100011000001,1
508,00110001000001000011,31
509,00000000001001000100,16
510,00001000000111000000,12
511,00100000100000000000,161
512,10100000100001000001,23
513,00100110001101000010,9
514,00001010001101000000,470
515,10101000001100000000,1
516,01000000001001001000,13
517,00100000100001100011,70
518,00110000000000110110,6
519,11000000100001100011,9
520,10110001000001100011,72
521,00100100000001001000,2
522,00000110001000000000,195
523,00000000000010100000,9
524,00000110100101100010,1
525,00010010000000001011,3
526,10100000000000000010,226
527,10000000100001000000,40
528,00000110101100000000,4
529,10110000000001001010,19
530,00100100001111000010,1
531,01110000100001100010,18
532,00100000001100000010,14
533,01000000000000000100,17
534,10000000000000000100,35
535,01000000000000100011,14
536,11100000100000000001,9
537,00000000001001001000,135
538,00000000100100100000,6
539,00100000000001000001,49
540,00000001100000000001,14
541,10110001000000000101,1
542,00000010000000000010,51
543,00100000000000010100,38
544,00010000001001010010,1
545,10100001000001100010,11
546,00101000000001000011,7
547,01100101000001100011,1
548,10100000000001100010,44
549,00100001101110000010,1
550,00000000001100001010,3
551,10100000101000100011,3
552,00111000000000000011,4
553,01000001000000000000,22
554,10001110101101000001,1
555,00000010100000110100,4
556,00000100000011000000,17
557,10000100000001000001,7
558,00000000000001000001,107
559,00000001000000000000,302
560,00010010001001000001,1
561,00001010001000000000,261
562,11100001000000001001,2
563,00000000010010000000,4
564,10100010001011000010,3
565,10010001000000101011,2
566,01001110000000000000,4
567,01110000000000000001,27
568,11110000000000100010,11
569,00100001000000100110,2
570,01100001100000000000,18
571,10000000000101000011,3
572,11110000100001000010,18
573,00101100000001000010,2
574,00110000000000010000,6
575,01000001000000000001,6
576,00000100000010001000,7
577,00001010101000100000,1
578,10000000000000110011,4
579,01001010000000000000,29
580,11000000001000000001,3
581,10000000010011000011,1
582,01000000001101000000,65
583,01001110001000000000,14
584,00100000001000000010,56
585,00001010101001000011,2
586,00010000000000010000,11
587,00000000000000100111,9
588,11110000000000000000,12
589,11110001100001000010,15
590,00000000001100010100,6
591,01001000001011110100,1
592,00100000100000000110,9
593,00000100100000110100,1
594,11000000100000000010,12
595,01100000000000000000,145
596,00110000100000001001,1
597,01111010001001000010,2
598,10110001100001001011,16
599,10000100000001000100,1
600,00000010010000001000,3
601,00000010001001001000,110
602,00001001001000000000,1
603,00100000000000110110,47
604,00100000000001001010,41
605,00000001000001000001,17
606,10010000000001000011,50
607,01100000100000000011,62
608,00001000000100000000,161
609,00001010000111000100,2
610,00100010001100000010,16
611,00010001000001100010,9
612,00001010001001001000,38
613,10100010001111001000,1
614,10110000000000000010,88
615,11100000100001100010,19
616,00010000100000001010,4
617,00100110001100000010,12
618,01000000100000000100,5
619,00000000000001001000,240
620,01110000100000000010,26
621,01000000000000000001,52
622,00001100001000000100,2
623,00000010001011000010,6
624,10110000000001100010,36
625,10100000001001100010,4
626,01011100001000000011,1
627,01111000100000000010,2
628,00110000000001001010,13
629,00000000001111000000,52
630,10010010000000001000,1
631,10000000001110000011,2
632,00010001000000000011,19
633,10010001100001101000,1
634,00001000001101000000,162
635,01000000001100000000,98
636,00100010001100110100,1
637,10100001000000000010,54
638,10010001000001000010,6
639,01011000000000100000,1
640,00000000010000110000,7
641,01100000100001100010,9
642,00110001001001000011,4
643,00001000101101010100,1
644,10110000000001100011,102
645,01000110001100001000,5
646,00000100001101000000,114
647,10100001000000000000,13
648,00100100000011100010,1
649,00000100001011000000,21
650,01100001100000000011,11
651,10110000000001110011,2
652,00000110000001001000,24
653,10110010000000000011,9
654,11100000000111001010,1
655,00000000000000010010,150
656,00001010001010000000,18
657,10000111000000001010,1
658,10110001000001100000,4
659,10110000100000000010,38
660,10000000100000000000,107
661,01100001000000100001,5
662,01100000100000110110,4
663,01110010000001100010,2
664,00110001100001100011,45
665,10010000100000001001,4
666,00001000001001000011,4
667,01111100000101000010,3
668,01110000100100000000,1
669,00110000001001100011,3
670,01110000000000001001,2
671,00100000000000000100,92
672,00000010000100000000,343
673,00000000000001000100,45
674,00100001100000000011,43
675,11100001000001100011,22
676,10100000000001001010,26
677,11100000000000000011,81
678,00100001100001000000,23
679,10010000100001000001,19
680,10100000100000101011,11
681,00110001100001100010,18
682,10110000000100000010,2
683,10100100100001000000,2
684,01010001100001000000,2
685,00110010000000000111,2
686,00100000001001000000,19
687,00110000000000100000,29
688,00100000000111000010,1
689,10000110000101001000,1
690,00000010100001000100,3
691,01100000000000100010,28
692,00001110001000000000,48
693,00100000101101000000,2
694,00000110101000001011,1
695,10000110001001001000,3
696,11000000100000100001,4
697,01000010000101000001,4
698,00100000000100000001,7
699,01000001000001100010,2
700,11000000100001010010,1
701,10010000100001100010,6
702,00000000001000010100,19
703,10000000001000100100,3
704,00000000000000101010,13
705,00010000000000000010,167
706,00010001000001000011,12
707,11110001100000000011,42
708,11110000100001100010,17
709,00001100000110000000,7
710,00100100001100110010,1
711,01100000100001000011,85
712,01100000100000000001,24
713,00000011000000001011,2
714,00000100001100010000,3
715,00100010000000000000,132
716,00000110001100000000,222
717,00000000100001100000,38
718,11010000000001000010,10
719,11110000100000001011,13
720,11110001000001000011,64
721,10100000000000001010,36
722,10010000000001100001,8
723,00001001000001000000,5
724,00000000001010000000,99
725,00000010001001010000,21
726,00000000100001000011,36
727,00000000001100010000,11
728,00000001000000100000,27
729,00000100001001110000,1
730,00001110000100000000,24
731,01100000000000100011,34
732,00100000000001101011,10
733,00000010000001000100,16
734,00000000000100101000,1
735,01001000001100000000,67
736,10100000000000001001,20
737,00000010001100001000,68
738,00000010101101100100,1
739,10110000101101000001,1
740,00100000000001000011,180
741,00001010100101010100,1
742,00100001000000000000,115
743,00011000000100000010,3
744,10000000001001100001,1
745,00100000000001001000,25
746,10100010001001001010,2
747,01100000000000001000,5
748,00000110100101000000,4
749,01101110100001100011,1
750,01100000001000000011,4
751,10110000000001101011,24
752,10001010001100100010,1
753,01000010001101000010,3
754,01101000001101000011,1
755,00110001000000000000,26
756,10100100001100001010,1
757,00010000100000110101,4
758,00000000001001010000,25
759,00000110001001000000,222
760,00000100000001001010,6
761,11110000000000100011,37
762,00000100000000001000,106
763,00010000000001000001,25
764,00000100000000000010,19
765,01110001000001100010,9
766,11000000100001000011,16
767,00100100000101101001,1
768,00010000001000100001,1
769,00110000000000001001,7
770,00000000000100001000,54
771,00110000100000000010,102
772,10000001100000000011,16
773,00000010001011000000,67
774,00111100011100000011,1
775,00000000000000100110,207
776,01110110001101001010,1
777,00000010100000100100,7
778,00001000000001110000,1
779,00000000010000000010,30
780,00110000000000000011,260
781,00100000000100100010,8
782,10100001000001001011,18
783,00111010001000000000,1
784,10000000010000000000,14
785,10000000000001000011,94
786,01100001100000100011,15
787,10000000001000000000,88
788,10000000000000100011,22
789,00000000100000110010,72
790,00000000001001000011,10
791,00000000000001000010,220
792,01100000000001100011,31
793,00010000000111000000,1
794,01110000000000001010,7
795,00011000000000000000,7
796,00100000101000010110,1
797,11110011100010000011,1
798,01001100000001000000,11
799,00001110001001000000,90
800,00000010101110010000,1
801,00000000101100000010,4
802,10100001110000100010,1
803,10000001100001000110,1
804,00100000001001000011,18
805,00000000000001100100,20
806,01000100001001000000,13
807,01001010000001000000,28
808,00010001110000000010,1
809,00100001000000100000,13
810,10110000000001000111,7
811,00000010001001011000,5
812,10100001100000001010,7
813,11100000100000101010,2
814,00000000000100100100,10
815,10000001100001000000,13
816,10110100000001001011,3
817,00010000100000010000,4
818,00001110101101000000,6
819,10110000100000000001,19
820,11100000100100001000,1
821,01000000000001100010,13
822,01100001000000000000,18
823,00100001001000000110,1
824,11100010101011000011,1
825,10000010000100000000,13
826,01000010001101000000,92
827,11100100101001100011,4
828,01000110001110000000,3
829,01000000101101000000,1
830,00101100001010001000,1
831,11100000000000100010,12
832,00100001000001001011,13
833,00110100000000000000,5
834,00100001100001000010,49
835,11100000000001000010,44
836,00100010001000000010,28
837,00100001010001000010,2
838,11000000000000100010,4
839,10010000000000001011,17
840,10110000001010100011,1
841,10101000001000000011,2
842,11110001101000000011,4
843,10110001000000100011,30
844,10100001001000000010,3
845,01100001000000000010,27
846,01110000000000100010,24
847,00001000000101001000,14
848,00001000001010000010,1
849,01000000000100000010,3
850,00001101101101001011,1
851,10110000100000001010,12
852,00110000000000000001,63
853,10010000101001100001,1
854,00000001001001000000,9
855,00000000001001000010,38
856,11110000100001001011,21
857,00000000000001000111,5
858,10100000000000100001,16
859,10110000000001000001,33
860,00001000101101000000,6
861,01001011000001000001,1
862,01110010000101000011,3
863,10010000000000101010,2
864,00100001000001000011,62
865,01010000000000000000,48
866,01000001000000001010,2
867,00000000100000000010,242
868,00010100000000000000,4
869,00010000101000011001,1
870,00110001000001100010,9
871,01000010001100000000,86
872,01000000000000000010,86
873,00000100001001001000,71
874,00100000100000110011,9
875,10110001000101100011,1
876,00000000010000010010,2
877,00001010101000000000,8
878,10000000001001000010,8
879,00000010000111000000,26
880,10110000100000101010,4
881,10100001000001001000,3
882,00100000100001000010,79
883,01100000000001000001,16
884,01001110001001000000,19
885,00000000100000100100,143
886,00001010101101101000,1
887,00011110001101000011,1
888,01100010100001000011,2
889,00001000001100001001,1
890,00100011001001000011,2
891,00100000100001100010,38
892,00100010100101010000,2
893,00010000000000100000,49
894,00010010100000000000,4
895,10000000100000100010,5
896,01000110000101001000,5
897,00100000100000101000,1
898,01110000100001000010,29
899,11011100100001000011,1
900,10000000101000000010,3
901,00100100000001100000,1
902,11010000000000000111,1
903,00010000100001100010,12
904,00100000000000110100,52
905,00110000000001100111,9
906,01100000000000100110,7
907,10100000000001000001,42
908,00000110001101001000,78
909,00100000100000010110,16
910,10001000000000001000,4
911,00000001100001000000,26
912,01100010101001000010,1
913,10010011000001000011,2
914,01100001100000001010,3
915,00001110011001000000,1
916,00000110011000110000,1
917,01110010001100000011,2
918,10000001100001010011,2
919,00000110001101000010,9
920,00100000001000000001,11
921,00001100000011000000,4
922,10010000100001000011,33
923,01000000000000110000,8
924,10110001100001101011,15
925,00000010000000001010,12
926,00000001001000000010,7
927,11000010001000000000,5
928,11110001100001000111,2
929,00101000001101000010,4
930,11110000001001101011,2
931,00010000100001100011,10
932,00010010000000000000,11
933,10110001100001000001,12
934,00100000000000100010,143
935,00000100000000000011,8
936,01100001001001000000,1
937,00110001100000100000,7
938,11111001100001000011,3
939,00100010000110000100,1
940,11100001100000000010,9
941,00000110001010000000,15
942,11110000100000010011,2
943,00101001000100000000,1
944,10100000100001000111,4
945,11010001000000000001,4
946,00000000001000110000,36
947,00100000100001000011,95
948,00000100000001001000,74
949,10000001100001100001,7
950,00000010000001101010,1
951,10100100000100000011,5
952,01100001000010001010,1
953,01111110001101001011,1
954,00000001000000100110,2
955,00001000100000000000,24
956,00001001001111100011,1
957,00100011000001000011,4
958,00000000100001111010,2
959,01100000000000000001,40
960,00000000000000011110,1
961,11110000000000100001,8
962,11100001100001101011,12
963,00000000100100110110,2
964,10000000000000010000,43
965,00110110000101000010,3
966,00100010000000001011,3
967,11101000101000100011,1
968,00101000000101000011,3
969,00000000001101000111,1
970,01110001000000000010,16
971,00001000000000100000,21
972,01110000000001000011,49
973,01001000001000001000,13
974,00100110001000000011,4
975,01000110001000000000,21
976,10000001000000000010,36
977,10000010000000001000,3
978,10010001000000000010,9
979,00001000001011100100,1
980,00100000100001001011,14
981,01100001000000000001,9
982,00000011101110000010,1
983,10110001000001100010,11
984,00000000100000010110,66
985,00010000100000110000,3
986,11110001000001001001,2
987,00001010100100000010,2
988,00101000100101000000,1
989,11111110001001001011,1
990,11000100000001100011,2
991,11110000101010100011,1
992,00000000010001000000,39
993,00000000001000010000,53
994,11110000000001000011,120
995,10000000000000001010,29
996,10100001000000100010,10
997,11100001100001100011,50
998,01000000000100000001,3
999,11110000001111100011,1
1000,00010000000000010111,2
1001,01000110001001100010,2
1002,00001110000001000000,36
1003,00000010001001100010,10
1004,10000000000100000001,4
1005,00110010100000100011,3
1006,10101010001111000000,2
1007,00000000001001100110,3
1008,10000010000001000000,26
1009,01001100101101000000,1
1010,10000000000000001011,27
1011,00000001100001000011,19
1012,00100000001001001000,5
1013,01000000010000000000,10
1014,00010001001101001001,1
1015,00000010101000100011,2
1016,01000011000001000011,1
1017,00110000100001010010,1
1018,00110000100000101011,11
1019,11000000000000000000,104
1020,00000000001000110110,6
1021,10110000100001000111,8
1022,10100000010001000010,2
1023,00000110000100001000,23
1024,11111100000001001010,1
1025,10000001001001000010,2
1026,11001001000001000010,1
1027,11101010100100000001,1
1028,01001010001100001000,11
1029,00001010000010000000,15
1030,00110000000001001001,5
1031,10110001100001001001,6
1032,10000010000000000000,47
1033,00010000000100000011,5
1034,10010100000001000011,2
1035,11100001000000000011,21
1036,00000100100100100000,3
1037,01001000001000001001,2
1038,00100001100000000010,47
1039,01110011100001100001,1
1040,10110010101101000011,3
1041,00110000000001100011,56
1042,00000000100001010000,15
1043,00001000000000010100,7
1044,00100001100001001010,5
1045,10000000001101000000,4
1046,10000100000000000010,8
1047,11001000100101000011,1
1048,10100000000001100011,57
1049,00000000100000101011,5
1050,00000011101000101000,1
1051,00000000001001110000,13
1052,10110000100000100011,71
1053,00000000101000000000,69
1054,10100000100001010111,1
1055,00000010100001000000,15
1056,00001000100001101010,1
1057,10010000000000011011,2
1058,10100000000100000000,2
1059,01000110001001011010,1
1060,01001100001100000000,16
1061,10000010001000000000,37
1062,01101000101001100011,1
1063,00000110100011000000,1
1064,00000010101001000000,18
1065,01100000101000000000,3
1066,10111010100101001011,1
1067,00100001001001000011,1
1068,00010000000000010010,6
1069,01110001100001100011,28
1070,00001010001100001000,35
1071,00001010011100000000,5
1072,01100000001101000011,6
1073,10000000000000110001,2
1074,00110100001000001011,1
1075,10100011000000000010,1
1076,00011100001000101011,1
1077,00001110001111000000,33
1078,00010000100000000000,67
1079,00100001100000100010,18
1080,00000000101000100100,7
1081,01000010000001000010,5
1082,00101010001100000000,9
1083,01100000100000001011,12
1084,00000000100100110000,9
1085,00110010000001000011,5
1086,01110000000000100011,25
1087,11000000000000000001,53
1088,11000010000101101000,1
1089,00000000000011001000,16
1090,10000010101111000011,1
1091,01010000001000000010,5
1092,01000000000101000000,46
1093,01110001100001100010,17
1094,11000000001000000000,13
1095,01000000100001100011,4
1096,01110001101001100010,1
1097,00000010000110000000,37
1098,10100010000000101011,1
1099,00000100000000001010,8
1100,00001010001011000000,30
1101,00101110000001000010,3
1102,01100001100001001010,4
1103,10100100101001100011,1
1104,10100001100000000011,47
1105,00000001001001001000,1
1106,01000000100000110010,3
1107,00000000001101001000,58
1108,10010010001101000000,2
1109,00010000000000110000,5
1110,00010000000000000001,124
1111,10100000000000101011,6
1112,01100010001100000001,2
1113,00100011000001001000,2
1114,00010001100001010011,1
1115,10001000100000010000,1
1116,11110000000000000010,25
1117,10100000000001110010,3
1118,00001010000001000000,128
1119,00100000000000100100,62
1120,10110000100001101010,6
1121,00110001101001100111,1
1122,10100001100001001011,17
1123,11111010000100100011,1
1124,01000110001001000000,18
1125,00000001000000100001,14
1126,10100000000000100000,20
1127,00110000000000100011,59
1128,01100000000011000010,4
1129,00101000001001000010,12
1130,01001000000000000001,3
1131,10000010000101000000,10
1132,11101011001000000000,1
1133,01011101001001100011,1
1134,00000110000101100010,1
1135,00101111001100001010,1
1136,00110000000000001011,21
1137,00001110000001001010,1
1138,10000000001111000001,1
1139,11001100000001000000,1
1140,11110000000001110011,2
1141,10110011000000000010,3
1142,00110010001001010001,1
1143,01111001000000000011,2
1144,01000110101100000000,4
1145,00100001000010000001,1
1146,10001010101101000001,1
1147,01100000100001000010,30
1148,01000010001100100000,2
1149,00100000001000100010,9
1150,00000000001000000010,63
