,sample_number,num_phenotypes
170,5001,170
171,5109,171
172,5201,172
173,5209,173
174,5262,174
175,5451,175
176,5456,176
177,5485,177
178,5563,178
179,5655,179
180,5699,180
181,5817,181
182,5893,182
183,5961,183
184,6045,184
185,6137,185
186,6168,186
187,6213,187
188,6273,188
189,6292,189
190,6365,190
191,6608,191
192,6766,192
193,6932,193
194,6949,194
195,7160,195
196,7369,196
197,7389,197
198,7418,198
199,7525,199
200,7547,200
201,7722,201
202,7724,202
203,8088,203
204,8403,204
205,8804,205
206,8838,206
207,8915,207
208,8995,208
209,9054,209
210,9179,210
211,9357,211
212,9630,212
213,9761,213
214,9855,214
215,10032,215
216,10123,216
217,10228,217
218,10265,218
219,10869,219
220,11282,220
221,11512,221
222,11770,222
223,12970,223
224,13017,224
225,13098,225
226,13236,226
227,13382,227
228,13416,228
229,13807,229
230,13897,230
231,13900,231
232,14942,232
233,15020,233
234,15137,234
235,15145,235
236,15361,236
237,15637,237
238,16215,238
239,16607,239
240,17186,240
241,17813,241
242,18042,242
243,18142,243
244,18178,244
245,18278,245
246,18293,246
247,18331,247
248,18577,248
249,18760,249
250,18973,250
251,19158,251
252,19282,252
253,19917,253
254,20616,254
255,21100,255
256,21355,256
257,22033,257
258,22062,258
259,22134,259
260,22220,260
261,23256,261
262,23539,262
263,23565,263
264,23712,264
265,23765,265
266,23987,266
267,24106,267
268,24131,268
269,24164,269
270,24326,270
271,24779,271
272,24908,272
273,26472,273
274,28078,274
275,28290,275
276,28458,276
277,28834,277
278,29318,278
279,29337,279
280,30038,280
281,30556,281
282,30742,282
283,31993,283
284,32498,284
285,32585,285
286,33643,286
287,33728,287
288,33757,288
289,33805,289
290,34440,290
291,34733,291
292,35799,292
293,36086,293
294,36326,294
295,36735,295
296,36848,296
297,36901,297
298,37069,298
299,37214,299
300,37818,300
301,38842,301
302,39251,302
303,41709,303
304,42148,304
305,42815,305
306,43167,306
307,43262,307
308,43496,308
309,44001,309
310,44734,310
311,45245,311
312,45588,312
313,45888,313
314,46646,314
315,46690,315
316,47338,316
317,47603,317
318,47990,318
319,48591,319
320,48752,320
321,49982,321
322,51345,322
323,51393,323
324,51740,324
325,52404,325
326,52879,326
327,53117,327
328,53404,328
329,54547,329
330,55505,330
331,55801,331
332,56131,332
333,56175,333
334,56573,334
335,57079,335
336,57824,336
337,58107,337
338,60229,338
339,60434,339
340,61458,340
341,61797,341
342,62412,342
343,62601,343
344,63253,344
345,65155,345
346,65184,346
347,65602,347
348,65756,348
349,66066,349
350,67644,350
351,67750,351
352,67819,352
353,68673,353
354,68802,354
355,68808,355
356,68856,356
357,68990,357
358,72523,358
359,73257,359
360,74415,360
361,74676,361
362,75853,362
363,77008,363
364,78398,364
365,78668,365
366,78670,366
367,79599,367
368,79844,368
369,80195,369
370,80463,370
371,83979,371
372,86060,372
373,86557,373
374,87018,374
375,89355,375
376,90089,376
377,91230,377
378,94358,378
379,94721,379
380,95096,380
381,98643,381
382,100491,382
383,101213,383
384,101320,384
385,101541,385
386,107128,386
387,107990,387
388,110783,388
389,115654,389
390,116564,390
391,118623,391
392,119158,392
393,120011,393
394,120226,394
395,120264,395
396,121507,396
397,121650,397
398,122467,398
399,124209,399
400,124417,400
401,124525,401
402,124807,402
403,125657,403
404,127763,404
405,129853,405
406,130712,406
407,135956,407
408,139052,408
409,139776,409
410,141231,410
411,143107,411
412,146625,412
413,148156,413
